wavelength,20220912_00000,20220912_00001,20220912_00002,20220912_00003,20220912_00004,20220912_00005,20220912_00006,20220912_00007,20220912_00008,20220912_00009
396.0,0.050430980600731964,0.05054580719231634,0.05429559093042748,0.05014324089526493,0.045694924540689776,0.04872990280450055,0.06265414573237109,0.049811120322545574,0.054776729365875895,0.056469964608597635
397.0,0.050572218196222395,0.05059110322321031,0.05421490542763965,0.05016362661922684,0.04550328734158785,0.04909905843885139,0.06284224811379543,0.04983004081441499,0.05508993048607236,0.056640356826871
398.0,0.05053282653825149,0.050475153159842315,0.05393374472440501,0.050197514406872604,0.045218284861278456,0.04940184573752988,0.0628522754596782,0.04989839629340752,0.05536841027051165,0.05685433868934696
399.0,0.05069315238461155,0.0508625464518908,0.05351121413216549,0.05014391870086641,0.04532504314610732,0.04917653048259302,0.06283407286385004,0.050225108779376235,0.055590589607690775,0.057196593906873164
400.0,0.05114975573563914,0.051243599814040384,0.05421821120600664,0.050373985180449235,0.04563677835736887,0.0496617240055459,0.06371957157600465,0.050785311107220635,0.0563422117873961,0.057762619493131016
401.0,0.051533429345053526,0.05172526427830491,0.05458093967375237,0.050550379913576415,0.045901485991174176,0.04997457133164459,0.06430939513375397,0.05143681284546471,0.057106632437864645,0.058413763382500886
402.0,0.051937872566593046,0.05228886319607153,0.054472072739119914,0.050618803312372895,0.046108620801224236,0.050015209347070225,0.0645512351742232,0.05204554304221663,0.05776845748231495,0.05908200253228131
403.0,0.052745526530046584,0.05279117313654523,0.05483919863287099,0.0507724846667878,0.04640879786323908,0.05035527744699266,0.06528563496622082,0.052521047642256104,0.05854154463140989,0.059757289033755726
404.0,0.0530706896171619,0.053121357283356915,0.05482291896104212,0.051042446400612694,0.04638456288527928,0.050894817131704,0.06565415278153033,0.053051027410031225,0.0590404668223249,0.060314203692073985
405.0,0.05339113159991935,0.05355552042697638,0.05493340461199292,0.05129477732730642,0.04667882001632349,0.051390871373591995,0.0661850366417204,0.05394623780669302,0.0598252256610438,0.06087157787780628
406.0,0.054112851721170474,0.05424683916499967,0.05547459269607409,0.05162090964402939,0.047557408709548686,0.05179011496527254,0.06712893696110817,0.05524549300616943,0.06107541099356615,0.06159715292599087
407.0,0.055233425727588915,0.05507430612210214,0.056148825961369664,0.05252377321795476,0.04850075535896391,0.05238335212126225,0.06800540620935522,0.05657637276226466,0.06218990847252317,0.06269301871211434
408.0,0.055900851302719656,0.05589343271578062,0.05649420581891027,0.05303923807018392,0.048791213846281496,0.05290104798542357,0.06894576273889262,0.057615520702040526,0.0631018680118475,0.06355082238350104
409.0,0.05644269716959179,0.05650588431520209,0.05665488383638166,0.05331816263063636,0.04895484021131043,0.053194537099086295,0.06958573176959015,0.05853203392173957,0.06399342848996308,0.0643079421081286
410.0,0.057269390089930226,0.056861619741372695,0.0568620335713937,0.05366138072366702,0.049529888178077304,0.0533245192319151,0.06980778051773093,0.05957656795897977,0.06503802590680224,0.06518706430043453
411.0,0.05790954255120108,0.057383600232820985,0.05697231313730876,0.05372205639844383,0.04983721329210071,0.0539081086534296,0.070659094347691,0.06072822373946081,0.06609617881708751,0.06596599661421713
412.0,0.058566270506292574,0.05794160894617251,0.05719595768313945,0.05416153703276053,0.05027271870756696,0.05437824405338935,0.07157891295015341,0.062023714010896444,0.06722118342889419,0.06670267022384557
413.0,0.05931763271018482,0.05844811774301643,0.057553832382848745,0.054853525539903115,0.0508872568825537,0.05478255772249482,0.07241110466752365,0.06345012359717664,0.06833836162434066,0.06758098780433404
414.0,0.060160696419711245,0.058920021615139095,0.057971894295587634,0.05531829108909285,0.05152755440943209,0.05546798699452634,0.07325082082677956,0.06497319151621368,0.06936079673286748,0.06877549859954032
415.0,0.06112322963955574,0.059981213291204996,0.058570538497927614,0.05594490798721763,0.05208447504348922,0.05637975356768761,0.07426430919023094,0.06664989528430168,0.07059549006544039,0.06995489072067204
416.0,0.062017630385104904,0.06089535297888289,0.05910405316204714,0.05658070075940852,0.05277304562345553,0.0569740454732359,0.07511183863944718,0.06816009187865654,0.07191924531706934,0.07103624734408868
417.0,0.06279204864753099,0.061350829718298236,0.05944216831039052,0.0570953735212435,0.05360678049156785,0.057295486962606376,0.07581363555306542,0.06954940613734582,0.07323184837138237,0.0720604233444122
418.0,0.0635700843686996,0.06166587483299574,0.05963346869509693,0.05745307816851355,0.054351992730389556,0.05805787936114378,0.07682070755422586,0.07128640837466924,0.07451501055036056,0.0731725357511485
419.0,0.06472497722378505,0.0626391489913738,0.06031901530953301,0.05830001949920914,0.05530117993724456,0.05886677663680586,0.07784669824927568,0.07326035850176914,0.0759423282186783,0.07444494378055852
420.0,0.06575590216845088,0.06347024682224758,0.060919628027919545,0.05890998049562755,0.056072605784613795,0.059521786355796066,0.07864496805396907,0.07498479373387691,0.07716530278310081,0.07551591616303235
421.0,0.06634066966843197,0.06360596842879873,0.0610401461432629,0.058896610074666525,0.056467869882930864,0.059947665552533856,0.07917380457279156,0.07629434525007758,0.07808090410582358,0.07626173428907726
422.0,0.066960887685729,0.0638138000257715,0.0613023594266041,0.05930341271821347,0.05698943794130488,0.0602213632330437,0.07982069889569739,0.07790170415462556,0.07937864117137709,0.0772772306846288
423.0,0.06773659090105104,0.06433596042784347,0.061608760903433826,0.05991938078480504,0.05768407070358935,0.06059370261469425,0.08041699556779962,0.07958923446249301,0.08075783351805699,0.07848987580042313
424.0,0.06860161585943961,0.06500182453792541,0.06202403793921796,0.06057837198016205,0.05848893966424307,0.06122695635373586,0.08107067882268425,0.08148568822984643,0.08215354815898265,0.0797634710170382
425.0,0.06942166315113366,0.06552385054189762,0.06259765405397469,0.06115417469921497,0.05930102981956251,0.06212118034406744,0.08190532710796784,0.0836607684059025,0.08356863682957563,0.08097157534333138
426.0,0.07024632216788433,0.0660943010769462,0.06309325585877523,0.06178785414007635,0.06019070365121082,0.06280471489976061,0.08261842430449974,0.0853216797058031,0.084943824227113,0.08230164810490691
427.0,0.07083678549019891,0.06635524208914892,0.06339922793777134,0.06214787232897303,0.06077277273111581,0.06313574958208205,0.08323828193094705,0.08676348794915482,0.08614392065892251,0.08332596170852138
428.0,0.07136689575636603,0.06655618463284278,0.0636969590489606,0.06243782501181562,0.06121955935459687,0.06342186593156182,0.08384290324584304,0.0883548925903824,0.08734516539775763,0.08417221006081269
429.0,0.07230694183194833,0.06738350044004729,0.06434848995883699,0.06325357163027948,0.062127537447932646,0.06424973807323034,0.08452062745542033,0.09039191635982316,0.0889217936008594,0.08541091978980735
430.0,0.07302637316667716,0.06778882843228431,0.06474843810216115,0.06378531579235484,0.06287502746090885,0.06492736838360832,0.08520037390680113,0.09226808921912957,0.09023232326846801,0.08663809808956459
431.0,0.07363570008936869,0.06796597943950834,0.0649927258510222,0.06409105837529874,0.06351061537503075,0.06538143721500073,0.08580440235189693,0.0938502081130263,0.09126530537706143,0.08765423630318336
432.0,0.07421549128558463,0.0681556551902213,0.06523939516521171,0.06432565356321003,0.06410377508625717,0.06569177983363732,0.08628768885068774,0.09519858534973595,0.09215503255267397,0.08849062102130922
433.0,0.07452529780790987,0.06826079328436488,0.0655310226069111,0.0645221137035229,0.06452731860232315,0.06599802859906331,0.08665113501986146,0.09653609555317777,0.09307242732057716,0.0895490549813227
434.0,0.07507619384533987,0.06870927313963308,0.06591100187508467,0.06491799366961012,0.06516468785278479,0.06648688057695876,0.08706783772839972,0.09808377260545034,0.09421867803322728,0.09045329263195616
435.0,0.07580899107886063,0.06921330769979814,0.06629744418710488,0.06539104574443153,0.06590432279405789,0.06698579580808332,0.08747107532557308,0.09975690373582705,0.09545601130563368,0.09134899179687637
436.0,0.07645332837762105,0.0694052816972581,0.06658821694008997,0.06573928924289621,0.06651999283638106,0.06728413137990612,0.08778497992350268,0.10137155969908443,0.09657149522988698,0.09244628021606674
437.0,0.07669758850905928,0.06958295698437218,0.0667738557450065,0.06596291100493788,0.06704033039620813,0.06751847927525818,0.08824250538353337,0.10282240938102057,0.09754063469980402,0.09355033482788375
438.0,0.0770310953679991,0.06982129111946703,0.06703267789139862,0.06620708530132487,0.0675177222131064,0.06784712158195624,0.08867744925445219,0.10433546904954957,0.09865824789363051,0.09462970206729919
439.0,0.07744312645890339,0.06997743011143003,0.06723110619805125,0.06645676539038718,0.06795147720633732,0.06817289119192751,0.0889654409315268,0.1057862937336859,0.09975813860530845,0.09558560712150348
440.0,0.07760043667947603,0.06983780994845806,0.06710157256218435,0.06659916230734453,0.0683239671402699,0.06826441548533758,0.08907250382118764,0.10687496043848821,0.10043800887478012,0.09632703465606789
441.0,0.07790025542897941,0.07009959808088316,0.06747504800476287,0.06679331515964101,0.06886538136174016,0.06848801264326417,0.08945854385624734,0.10826961106160435,0.1014873761943746,0.09737860354697984
442.0,0.07834479806493931,0.07039047541134859,0.0677799129338714,0.06698016330832976,0.06942506305435804,0.06871831834800672,0.08987996967098762,0.10973833600807407,0.10267347856701277,0.09845126722534987
443.0,0.07878743777312619,0.07047319874512267,0.06774041862832755,0.06706133010646063,0.06986564435026019,0.06883265029700192,0.09014355010827321,0.11104505135273676,0.1037058850165891,0.09934173274612276
444.0,0.0789251231688064,0.07054177167789147,0.06783094592149488,0.06689561594762324,0.07012829763227131,0.0687987275875658,0.09027400024929082,0.112123317651176,0.10440860856314449,0.10014563831475276
445.0,0.07926582423281023,0.07080458737467481,0.0680390636556566,0.06712929442478674,0.07077837414313674,0.06905318029262811,0.09064361463836908,0.11350850478784211,0.10537925381036539,0.10110714492207136
446.0,0.07957814772189177,0.07095932831784761,0.06820150098276181,0.06738696005168782,0.07140015840668648,0.06933727723449659,0.09096425403689852,0.11484897444231264,0.106343418446712,0.10207590557190582
447.0,0.07961446829104839,0.07079022373016977,0.06821344156728322,0.0672689541770868,0.07159880372587393,0.06936674530055717,0.09097039208179336,0.11579879764293662,0.10700933011824187,0.10289137594059843
448.0,0.07983681957480236,0.07093157197962838,0.06836936669375537,0.06738960311348344,0.07208841161381412,0.069519010291374,0.09118598005141984,0.1169695569145758,0.1079728639433702,0.10379417183449446
449.0,0.08007233615256841,0.07106437778259381,0.06850973397852925,0.06746703471376826,0.07262095977606198,0.06966102226288962,0.0913494513088929,0.11814070758252115,0.10879434950967852,0.1046730142350866
450.0,0.08027307132456907,0.07109508256761127,0.06859542136798805,0.0674441799201507,0.07307905230153064,0.06975769294922878,0.09143814604558587,0.11924043572094481,0.10948699374273492,0.10546039446862612
451.0,0.08046751951029,0.07109136903196052,0.06866831991488076,0.06742012439617051,0.07345861819868127,0.06983807790702264,0.09158041997977895,0.12030259791495992,0.11032672043638161,0.10614723524418719
452.0,0.08050149310468555,0.07104679106551463,0.06868097750219507,0.06740367139595697,0.07383626518534367,0.06982636823231034,0.09169447286453669,0.1212703873974392,0.11101607654328147,0.10691121242089045
453.0,0.08067526758065349,0.07112376157412748,0.06879775934219573,0.06749275550099756,0.07434249478070362,0.06995390295154008,0.09192815588497373,0.12238404948891135,0.11182281436900263,0.10777704669744452
454.0,0.08102279178751082,0.07131252217674063,0.06900917480637692,0.06766153657818452,0.07492975227754074,0.07022738475686775,0.09222273483905348,0.12360617569124659,0.11278231404511874,0.10865589266882862
455.0,0.08110706915878531,0.07132715533668932,0.06901512893894039,0.06768993680239584,0.07528225880654499,0.07027271084513717,0.09217150239727487,0.12443811010536932,0.1134916134911332,0.10932109204527359
456.0,0.08137993420910884,0.07139686589572505,0.06912690085081907,0.06785811505760503,0.07580758966818786,0.07045169569769312,0.09236072569158629,0.12553266097257962,0.1143565263923024,0.11016954455873233
457.0,0.08174887948374712,0.07157475868622597,0.06931583870746763,0.06804165949053274,0.07639734296466459,0.07068498151600676,0.09271728936567888,0.12675207055103227,0.1152697372974518,0.11110526851125069
458.0,0.08203908875675966,0.07183339998527881,0.06949685441700659,0.06811413860356733,0.0768919942847001,0.07084359693046072,0.09304287654894912,0.1278225727597036,0.11606571483524948,0.111944269101332
459.0,0.08232457445545885,0.0720527517537565,0.06973689894010135,0.06834012311069082,0.07746966794831091,0.07105580132840156,0.09338918812543336,0.12877974702954145,0.11687490267973825,0.11269315227574339
460.0,0.08259645172888168,0.07223431721053752,0.06992273280327627,0.06851750086295447,0.077990812861403,0.07127449569269742,0.09368502958921178,0.1298049863369024,0.11770277684159136,0.11347949497067686
461.0,0.08284541939080928,0.07241116322327881,0.0700319259112904,0.06865145703217537,0.07844794157941223,0.0714514422017751,0.0939472910038913,0.130877031589091,0.11848067717591715,0.11425929857757597
462.0,0.08309107971801336,0.0726423300568382,0.07011828786850674,0.06887112504689177,0.07892702737093521,0.07156638706988427,0.0942540092347517,0.13186466318524676,0.11913419884147762,0.11491820689947743
463.0,0.08361841669103813,0.07304319300235528,0.07033353968673955,0.06913328938600087,0.07952871669602397,0.0718473334533814,0.09469635522033576,0.1329416213092495,0.11999838107294918,0.11579318773827467
464.0,0.08418086398761453,0.07342890024632384,0.07062423402255813,0.06941002804399415,0.08015045439121148,0.07213711842555799,0.09517776169703504,0.13400753511577243,0.12086569259371098,0.11664706469861356
465.0,0.08463381804940731,0.07372932012624613,0.07088970254908701,0.06967987577393808,0.08072529718804157,0.07235755511944783,0.095616131727718,0.13502372984404198,0.12163447564590939,0.11736226879551855
466.0,0.08508073276725812,0.0740975368509357,0.07100064689341364,0.06993078219723133,0.08127729235122994,0.07262296806912436,0.09598790952350363,0.13609759677631791,0.12246363096232356,0.11810214800723898
467.0,0.08548417638204817,0.07442723632225987,0.07108673635299964,0.07012286955340845,0.08180454635921663,0.072747921673609,0.09633953977494857,0.13704622563862218,0.12320419943483822,0.11883466486077694
468.0,0.08597352643863702,0.07481212400747772,0.0712875692215708,0.07037100260789826,0.0824054190218633,0.07289020062447488,0.09679438449451663,0.1380529870695137,0.12400747234995242,0.11962996293271255
469.0,0.08661146776513637,0.0753171123455961,0.0716337044821809,0.07073002951109869,0.08311829780809527,0.07318843986924092,0.0973912814165507,0.13924820925130113,0.12497678572450444,0.12051163540605525
470.0,0.08707600005476246,0.07571522471622329,0.07177371427152848,0.0708821338731391,0.08367834026528673,0.07337024455705773,0.09780585922114696,0.14019801140582064,0.12574558852169554,0.12125320535158808
471.0,0.08753144589262152,0.07612888932925724,0.07194188046834013,0.07107760173600204,0.08423845405602678,0.07351554690057152,0.09825129251931346,0.14118224298976273,0.1265533461322938,0.12200865762692874
472.0,0.0879845506803345,0.0765198338831275,0.0721447251129278,0.07132183022738284,0.0848305593207977,0.07364355127916519,0.09871121493199578,0.1422344357582047,0.1274199583475465,0.12279219088682629
473.0,0.0883621969118257,0.07677631362663448,0.07225873705445056,0.07148224432357442,0.08541227351886511,0.07373981982329966,0.09904459324234889,0.1432390698357929,0.12822968878284594,0.12353503177729486
474.0,0.08892429539245181,0.0771738511650499,0.07248977080102292,0.07180736942048765,0.08608342258834456,0.07389353479353851,0.09948465637089185,0.1443488445825259,0.12907668096416533,0.12433074854057309
475.0,0.08934486457017421,0.07748059435143381,0.0726607635335312,0.0720440773376477,0.08665501974752038,0.07396489612131799,0.09987934801889702,0.14546900237641544,0.12991706341823797,0.12511993446190187
476.0,0.08956631732060812,0.07766019828799817,0.07274096763946719,0.07211584802100669,0.08712257721887849,0.0739594307737536,0.10019834357950938,0.146538042286782,0.13073980527445675,0.12589533736617664
477.0,0.09006724764336789,0.07808623278993532,0.07300561425028038,0.07231685005479639,0.08782836076866904,0.07415796615917128,0.10068041477894525,0.1475872962309383,0.13160804657075387,0.1267607852301295
478.0,0.09044506791759141,0.0783974078268109,0.07319688636079287,0.07251625927564145,0.08841513294842128,0.07425179499550741,0.10104881276288966,0.14868530552094147,0.1324662364083255,0.12757224729406583
479.0,0.090703636223299,0.07858512532653567,0.07331575051735535,0.0726737598200568,0.0889084184497471,0.07426889039603853,0.10135399811041249,0.14979056532163929,0.13331249716338892,0.12832051470984643
480.0,0.09095454975010328,0.07874801769308822,0.07342911784970563,0.07279017471615061,0.08942611728005334,0.07432479271739544,0.1017088562206426,0.1508486982278992,0.13416664927948038,0.12905017554484696
481.0,0.09124399933418746,0.07897081372565927,0.07354442763636114,0.07292979743116089,0.08998241981750696,0.07447470615038287,0.10208051029088006,0.15189800090592373,0.13507765416366763,0.12984926905222763
482.0,0.09154181398564151,0.07919067992841153,0.07368566398069865,0.0730773496936415,0.09054383375156169,0.07458392152972934,0.1024308564348629,0.15294972582589822,0.13595542203890396,0.13060898448533925
483.0,0.09181246702989186,0.07937615362421876,0.07385169368261843,0.07323688111144558,0.09108382056692807,0.07469056112112772,0.10278494952650771,0.15400713198790217,0.13679510799979305,0.13135313184135344
484.0,0.09204137562838278,0.07954008977767374,0.07402933076556836,0.07343234310725069,0.09159386570579682,0.07494097902807254,0.10320948978798791,0.15507221252879622,0.13765926642763765,0.1321915695346333
485.0,0.09247297251474593,0.07989610477359788,0.07429254457672443,0.07375201365628581,0.09220001298234548,0.0752344578341216,0.10371803533576526,0.15621126185412074,0.13863263579012428,0.1330783209414988
486.0,0.09287094797318449,0.08023134519362499,0.07454571550846908,0.07404626831766271,0.09276879843089711,0.07547327990061238,0.10416355976108735,0.15730154822507963,0.13952294853133007,0.13388686597051153
487.0,0.09316855021773493,0.08050234494190839,0.07477955162505337,0.07429533198579416,0.0932907249237763,0.07569131252760393,0.10456505300553168,0.15832821702928881,0.14030494235814728,0.1346252323750071
488.0,0.09370875367355794,0.08106777146601413,0.07517831552017999,0.07476287792817524,0.09404055264661562,0.0761493713141199,0.10526873367567183,0.15950059197586605,0.14130273134918184,0.1355470583742381
489.0,0.0942366021950417,0.08157054401870163,0.07552474936887207,0.07520992001078104,0.09467121169965793,0.07657953870542257,0.10589315678108371,0.16064140326448428,0.1422574512460427,0.1364412649958749
490.0,0.09478479504519224,0.08207255266887907,0.07586229525398705,0.07564951079369868,0.095262363876812,0.07702239868000207,0.10651676912007421,0.16175450003154881,0.14317076900394293,0.13728653610934108
491.0,0.09544469776307671,0.0827146101554734,0.07629187936384345,0.07616936082424156,0.09597502922874056,0.0775740495940443,0.10729501195207154,0.16288812481398743,0.1441087395921831,0.13811523607842632
492.0,0.09616668365014455,0.0833766812394195,0.07679342642985174,0.0768248804205742,0.09670127595115693,0.07813689434061862,0.10805656976889802,0.1640273456113157,0.14505530787739382,0.13892405824075676
493.0,0.0969114711908286,0.08410859200989601,0.07724485600617753,0.07745998981862887,0.0974366574921971,0.07870697279801883,0.10887905901921731,0.16517619697561975,0.14597788494068226,0.13970964219489934
494.0,0.09769922656541367,0.08491915608317105,0.07768578896122508,0.07809969736113995,0.09817297048058456,0.07931570637008298,0.10979611523883541,0.16631745233343878,0.14687822073820433,0.1405204893672134
495.0,0.09859511441228384,0.08578809522033842,0.0782761322443294,0.07890556182814659,0.09890732814247957,0.0800186911286719,0.11079656755121421,0.16742237159521883,0.14778643507591402,0.14142847921757057
496.0,0.09959431162326651,0.08679876551364622,0.07894378117642356,0.07977950360751615,0.09975418254159818,0.08083530628619592,0.11185433035704193,0.16856070816647445,0.14873094866806855,0.1422766038701635
