 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	1.605	10.030	8.428	10.030	8.428	6.543	9.504	7.050	1.008	2.487	2.209	0.925	84.530	0.471	2.491	1182	1135	87.099	1.005	2.388	0.419	0.876
2	1.347	14.145	10.921	14.145	10.921	5.943	13.706	9.622	0.966	2.353	2.165	0.792	81.389	0.479	2.464	1655	1425	72.739	0.826	2.733	0.366	0.879
3	1.581	6.648	10.266	6.648	10.266	6.930	5.655	9.639	2.303	1.328	2.168	0.929	19.091	0.414	2.377	674	1286	15.166	1.076	2.335	0.428	0.827
4	2.035	9.081	11.461	9.081	11.461	7.421	8.445	10.168	1.202	2.815	2.545	1.018	101.475	0.464	2.868	1048	1210	100.981	1.094	2.499	0.400	0.895
5	0.845	11.520	12.895	11.520	12.895	4.504	10.975	12.193	1.008	1.555	1.586	0.678	117.366	0.524	1.756	1316	1452	118.282	0.736	2.338	0.428	0.887
6	1.700	7.513	15.485	7.513	15.485	6.644	6.462	14.714	2.319	1.504	2.303	0.940	28.889	0.484	2.614	775	1910	30.522	1.009	2.451	0.408	0.888
7	2.204	11.287	17.071	11.287	17.071	8.027	10.555	15.697	1.445	3.008	2.813	0.997	110.643	0.430	3.179	1295	1868	109.297	1.120	2.820	0.355	0.869
8	2.064	9.350	18.571	9.350	18.571	7.860	8.227	17.815	2.563	1.824	2.547	1.032	150.270	0.420	3.026	979	2140	147.590	1.149	2.469	0.405	0.873
