Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2367_9.12.22_b1_y0_c.jpg,21,19.483,0.928,3.279,2.962,0.877,0.484,95.524,0.620,0.790,1.012,1269.762,1558.667,95.405,0.563
