 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	7.470	2.643	4.799	2.643	4.799	13.070	1.576	2.025	2.280	5.127	4.692	2.027	96.635	0.550	5.156	274	239	96.039	2.225	2.315	0.432	0.936
2	5.115	17.384	4.851	17.384	4.851	11.615	16.339	2.729	2.068	3.975	3.575	1.822	104.979	0.476	4.105	1974	322	104.954	1.943	1.962	0.510	0.934
3	5.563	12.496	5.024	12.496	5.024	12.360	11.593	2.856	1.814	4.576	4.182	1.694	83.933	0.458	4.611	1421	877	82.927	1.808	2.469	0.405	0.953
4	7.245	8.518	5.101	8.518	5.101	12.571	7.297	2.873	2.407	4.754	4.702	1.962	106.715	0.576	4.896	931	339	103.820	1.966	2.396	0.417	0.975
5	2.746	18.291	10.375	18.291	10.375	8.562	17.492	8.932	1.720	2.695	2.131	1.640	95.612	0.471	2.735	2090	1372	80.187	1.718	1.299	0.770	0.827
6	8.325	4.849	12.694	4.849	12.694	16.273	3.686	9.610	2.424	5.390	4.947	2.143	99.626	0.395	5.418	542	1134	95.835	2.218	2.309	0.433	0.935
7	7.393	9.642	11.860	9.642	11.860	13.122	8.636	9.669	2.085	5.153	4.571	2.059	90.088	0.540	5.156	1117	1141	92.072	2.082	2.219	0.451	0.938
8	3.432	14.217	11.643	14.217	11.643	9.522	13.356	9.754	1.873	3.398	3.117	1.402	101.455	0.476	3.453	1661	1151	100.179	1.668	2.224	0.450	0.860
