 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.753	11.271	8.951	11.271	8.951	10.365	10.374	7.260	1.796	4.162	3.561	1.699	89.968	0.556	4.169	1300	853	93.511	1.783	2.095	0.477	0.931
2	2.791	8.449	9.675	8.449	9.675	7.562	7.711	8.298	1.489	2.919	2.549	1.394	84.676	0.613	2.927	971	1318	85.665	1.454	1.829	0.547	0.941
3	4.633	9.594	14.396	9.594	14.396	10.294	8.740	12.502	1.728	4.068	3.715	1.588	93.677	0.550	4.069	1116	1469	91.318	1.670	2.339	0.427	0.937
4	3.166	7.066	14.348	7.066	14.348	8.646	6.408	12.723	1.319	3.447	3.279	1.229	94.294	0.532	3.449	803	1495	92.121	1.299	2.667	0.375	0.901
5	2.775	11.950	14.217	11.950	14.217	8.248	11.157	12.766	1.591	3.106	2.930	1.206	105.773	0.513	3.130	1338	1500	97.028	1.312	2.430	0.412	0.890
6	3.138	13.716	15.078	13.716	15.078	8.568	13.013	13.481	1.481	3.251	2.861	1.397	96.865	0.537	3.260	1588	1584	94.192	1.473	2.049	0.488	0.936
7	4.081	7.858	19.442	7.858	19.442	9.831	7.072	17.225	1.472	4.043	3.610	1.439	88.913	0.531	4.043	938	2024	90.724	1.472	2.508	0.399	0.950
8	4.007	12.545	18.900	12.545	18.900	9.447	11.770	17.259	1.583	3.838	3.438	1.484	86.570	0.564	3.847	1466	2479	86.194	1.572	2.316	0.432	0.941
9	5.159	10.455	19.282	10.455	19.282	11.208	9.557	17.276	1.719	4.528	4.123	1.593	85.184	0.516	4.532	1232	2562	87.417	1.617	2.588	0.386	0.936
