Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2086_9.12.22_b1_y0.jpg,14,26.941,1.924,4.534,3.845,1.436,0.621,91.132,0.603,0.873,1.502,805.714,1841.500,104.380,0.643
