 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	5.621	255	255	255	6.193	3.001	6.193	3.001	10.755	5.160	1.109	2.034	4.067	3.929	1.821	101.325	0.611	4.193	684	134	104.983	1.882	2.157	0.464	0.947
2	5.574	255	255	255	2.450	3.353	2.450	3.353	10.384	1.437	1.210	2.059	3.899	3.622	1.959	94.772	0.650	3.913	267	144	94.805	2.017	1.849	0.541	0.971
3	4.243	255	255	255	10.377	3.546	10.377	3.546	9.408	9.479	1.521	1.874	3.639	3.301	1.636	99.657	0.602	3.669	1202	181	100.023	1.693	2.018	0.496	0.940
4	2.684	255	255	255	8.083	7.552	8.083	7.552	7.081	7.420	6.092	1.387	2.756	2.594	1.318	86.043	0.673	2.758	936	1053	88.079	1.387	1.968	0.508	0.966
5	4.217	255	255	255	2.383	7.926	2.383	7.926	9.031	1.412	6.143	1.882	3.395	3.290	1.632	103.105	0.650	3.470	245	732	102.589	1.675	2.016	0.496	0.965
6	5.376	255	255	255	10.719	8.456	10.719	8.456	10.518	9.866	6.462	1.798	4.202	3.991	1.715	86.036	0.611	4.204	1264	769	91.833	1.747	2.326	0.430	0.965
7	4.981	255	255	255	5.563	8.113	5.563	8.113	9.801	4.479	6.571	2.143	3.504	3.314	1.914	104.296	0.652	3.533	599	782	97.379	1.969	1.731	0.578	0.957
8	2.719	255	255	255	8.254	12.820	8.254	12.820	8.966	7.496	11.034	1.462	3.218	2.857	1.212	97.471	0.425	3.256	960	1313	98.757	1.441	2.358	0.424	0.872
