 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	5.101	255	255	255	9.594	3.404	9.594	3.404	10.251	8.613	1.521	1.916	3.874	3.618	1.795	80.609	0.610	4.014	1064	642	74.829	1.850	2.015	0.496	0.946
2	7.197	255	255	255	5.855	4.525	5.855	4.525	12.835	4.723	1.832	2.143	5.101	4.603	1.991	94.336	0.549	5.102	719	825	89.056	2.112	2.312	0.433	0.923
3	8.766	255	255	255	2.409	5.252	2.409	5.252	15.247	1.227	2.311	2.496	5.294	4.671	2.390	94.756	0.474	5.299	241	275	92.363	2.481	1.955	0.512	0.924
4	8.575	255	255	255	10.191	10.780	10.191	10.780	14.088	8.966	7.849	2.387	5.395	4.901	2.228	94.507	0.543	5.415	1178	934	94.897	2.367	2.200	0.455	0.916
5	9.751	255	255	255	6.787	11.373	6.787	11.373	14.805	5.353	8.168	2.891	5.639	4.878	2.545	102.751	0.559	5.725	762	972	99.974	2.731	1.917	0.522	0.902
6	3.778	255	255	255	3.020	10.454	3.020	10.454	8.778	2.210	8.941	1.605	3.336	3.003	1.602	91.788	0.616	3.346	338	1064	94.465	1.595	1.875	0.533	0.955
7	6.540	255	255	255	3.169	16.698	3.169	16.698	11.931	2.101	14.555	2.076	4.681	4.226	1.971	89.792	0.577	4.690	354	1732	93.698	2.054	2.144	0.466	0.946
8	5.704	255	255	255	10.379	17.072	10.379	17.072	11.371	9.261	15.235	2.294	4.244	3.608	2.013	98.050	0.554	4.302	1183	1813	99.444	2.258	1.792	0.558	0.885
9	2.592	255	255	255	6.465	16.841	6.465	16.841	6.993	5.790	15.345	1.378	2.782	2.532	1.303	86.616	0.666	2.798	753	2157	83.793	1.359	1.943	0.515	0.957
