Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2093_9.12.22_b2_y1.jpg,49,135.575,2.767,22.815,10.918,2.101,0.775,81.455,0.347,0.796,2.376,1132.490,1671.612,103.195,0.940
