Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2090_9.12.22_b1_y0.jpg,18,32.480,1.804,5.466,3.985,1.301,0.759,86.482,0.648,0.884,1.434,897.444,1834.167,86.247,0.812
