 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	6.384	255	255	255	10.256	4.167	10.256	4.167	15.227	8.828	1.774	2.577	4.619	3.961	2.052	104.264	0.346	4.843	1061	212	107.496	2.166	1.930	0.518	0.840
2	4.591	255	255	255	6.290	4.808	6.290	4.808	13.286	5.138	2.569	2.293	3.774	2.800	2.087	77.713	0.327	3.797	729	758	83.674	2.291	1.341	0.745	0.793
3	5.260	255	255	255	2.243	5.082	2.243	5.082	13.200	0.979	2.996	2.335	4.100	3.769	1.777	100.778	0.379	4.230	126	359	104.669	1.875	2.121	0.471	0.840
4	6.470	255	255	255	11.329	10.081	11.329	10.081	15.414	10.042	7.347	2.452	4.870	3.726	2.211	85.784	0.342	4.898	1344	1460	83.919	2.363	1.685	0.593	0.810
5	5.131	255	255	255	7.705	10.297	7.705	10.297	15.463	6.452	7.833	2.753	4.611	3.157	2.069	105.990	0.270	4.628	846	936	94.875	2.207	1.526	0.655	0.716
6	6.954	255	255	255	3.233	10.653	3.233	10.653	16.221	1.665	7.992	3.004	4.795	3.673	2.410	79.226	0.332	4.863	361	1528	80.392	2.566	1.524	0.656	0.802
7	6.592	255	255	255	10.068	15.373	10.068	15.373	16.856	8.853	12.569	2.435	5.063	3.934	2.134	96.012	0.292	5.084	1171	1502	95.194	2.430	1.844	0.542	0.812
8	5.166	255	255	255	6.394	15.764	6.394	15.764	14.221	5.423	13.255	1.992	4.536	3.549	1.853	91.432	0.321	4.544	741	2126	86.411	1.977	1.915	0.522	0.842
9	6.269	255	255	255	2.597	15.849	2.597	15.849	17.233	1.230	13.372	2.619	4.586	3.468	2.301	99.168	0.265	4.652	204	1599	100.259	2.619	1.507	0.664	0.776
