 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.085	4.152	3.550	4.152	3.550	10.435	3.193	1.697	1.950	3.765	3.496	1.488	106.526	0.471	3.857	426	202	102.583	1.766	2.350	0.426	0.865
2	4.983	8.763	3.625	8.763	3.625	10.645	7.857	1.697	1.874	4.101	3.805	1.668	94.135	0.553	4.102	1036	202	91.057	1.806	2.282	0.438	0.908
3	1.457	13.203	3.626	13.203	3.626	6.616	12.655	2.513	1.210	2.303	1.900	0.977	92.984	0.418	2.307	1540	299	93.550	1.173	1.946	0.514	0.814
4	2.805	16.142	6.398	16.142	6.398	7.976	15.328	4.782	1.731	2.824	2.638	1.354	113.065	0.554	2.989	1867	569	110.575	1.412	1.949	0.513	0.912
5	4.833	1.736	9.155	1.736	9.155	11.254	0.765	7.294	1.992	3.950	3.628	1.696	99.100	0.479	4.011	158	870	101.357	1.988	2.140	0.467	0.896
6	5.103	5.681	9.292	5.681	9.292	11.128	4.706	7.412	1.933	4.235	3.913	1.661	80.026	0.518	4.307	627	1386	79.545	1.801	2.356	0.424	0.920
7	4.307	12.723	9.858	12.723	9.858	11.313	11.866	8.034	1.765	3.983	3.594	1.526	88.840	0.423	3.991	1488	956	93.621	1.743	2.356	0.424	0.875
8	4.536	9.172	10.207	9.172	10.207	10.269	8.303	8.109	1.731	3.975	3.733	1.547	81.384	0.541	4.045	1064	1438	79.344	1.699	2.413	0.414	0.927
