Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2022_9.12.22_b1-Y0.jpg,16,33.930,2.121,5.710,5.605,1.919,0.990,82.685,0.624,0.906,2.213,1061,1810.688,82.997,1.030
