Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2091_9.12.22_b1_y1.jpg,23,15.735,0.684,2.648,3.602,1.224,0.422,78.752,0.513,0.829,1.334,870.739,1533.739,76.830,0.486
