Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2301_9.12.22_b2_y1.jpg,47,54.761,1.165,9.215,5.027,1.618,0.491,95.096,0.466,0.822,1.829,979.319,1645.809,89.161,0.574
