Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2360_9.12.22_b1_y1-1.jpg,14,38.767,2.769,6.524,6.550,1.639,1.166,83.707,0.556,0.851,2.029,1101.571,1373.214,74.218,1.274
