Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2365_9.12.22_b1_y1.jpg,25,48.834,1.953,8.218,4.144,1.162,0.761,84.726,0.672,0.850,1.466,1395.120,1539.120,91.264,0.810
