 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	2.274	10.171	3.100	10.171	3.100	6.422	9.370	1.975	1.672	2.084	2.091	1.385	119.097	0.693	2.174	1182	235	109.415	1.432	1.510	0.662	0.942
2	4.156	2.783	3.771	2.783	3.771	8.809	1.815	2.126	1.908	3.311	2.992	1.769	87.451	0.673	3.314	311	253	92.616	1.900	1.692	0.591	0.944
3	2.884	6.475	3.886	6.475	3.886	7.614	5.588	2.580	1.756	2.613	2.400	1.530	97.055	0.625	2.615	757	307	91.658	1.655	1.569	0.637	0.913
4	4.362	10.761	8.293	10.761	8.293	9.243	9.739	6.824	1.992	3.210	3.041	1.826	86.297	0.641	3.255	1266	1193	79.589	1.950	1.665	0.601	0.925
5	5.020	3.089	9.036	3.089	9.036	10.092	1.891	7.420	2.311	3.395	3.191	2.003	91.171	0.619	3.400	352	1287	87.024	2.280	1.593	0.628	0.914
6	2.222	6.472	9.049	6.472	9.049	6.577	5.773	7.866	1.395	2.420	2.282	1.240	103.762	0.645	2.464	740	936	100.812	1.333	1.841	0.543	0.942
7	3.942	13.266	12.146	13.266	12.146	9.200	12.235	10.513	1.950	3.059	2.907	1.726	108.056	0.585	3.134	1550	1251	102.545	1.866	1.684	0.594	0.931
8	5.107	8.457	13.784	8.457	13.784	9.914	7.328	12.059	2.244	3.546	3.246	2.003	93.721	0.653	3.560	992	1435	95.011	2.164	1.620	0.617	0.930
9	4.597	4.025	14.473	4.025	14.473	9.624	3.050	12.815	2.017	3.487	3.257	1.797	77.533	0.624	3.545	423	1940	79.622	2.011	1.812	0.552	0.934
