 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	6.040	255	255	255	2.930	3.878	2.930	3.878	10.955	1.857	2.042	2.050	4.303	3.899	1.972	92.056	0.632	4.306	348	243	92.237	2.046	1.977	0.506	0.968
2	4.584	255	255	255	14.376	4.372	14.376	4.372	9.786	13.487	2.286	1.824	3.882	3.652	1.598	102.810	0.601	3.960	1652	272	101.381	1.616	2.285	0.438	0.964
3	3.999	255	255	255	10.039	4.554	10.039	4.554	9.460	9.286	2.445	1.538	3.790	3.552	1.434	96.030	0.562	3.793	1217	742	87.841	1.459	2.478	0.404	0.930
4	5.180	255	255	255	6.359	4.353	6.359	4.353	10.337	5.353	2.613	1.950	3.975	3.688	1.788	100.826	0.609	4.056	718	312	102.078	1.824	2.062	0.485	0.952
5	1.504	255	255	255	12.898	8.857	12.898	8.857	5.333	12.202	7.874	1.336	1.891	2.018	0.949	118.751	0.665	2.179	1455	938	121.115	0.983	2.126	0.470	0.968
6	5.532	255	255	255	9.939	9.811	9.939	9.811	10.606	8.639	8.126	2.496	3.832	3.863	1.823	119.736	0.618	4.182	1084	970	114.453	1.917	2.118	0.472	0.955
7	5.750	255	255	255	2.507	10.638	2.507	10.638	11.210	1.361	8.714	2.168	4.319	4.138	1.769	110.303	0.575	4.584	216	1040	110.495	1.878	2.339	0.428	0.965
8	4.057	255	255	255	5.997	10.092	5.997	10.092	9.393	4.697	8.790	2.866	2.966	3.428	1.507	133.850	0.578	3.862	588	1057	131.913	1.592	2.274	0.440	0.953
