Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2365_9.12.22_b2_y1.jpg,32,48.453,1.514,8.154,4.565,1.529,0.678,78.965,0.519,0.845,1.778,1047.188,1612.875,75.056,0.746
