Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2027_9.12.22_b2_y0.jpg,11,9.583,0.871,1.613,2.845,1.014,0.506,85.908,0.623,0.878,1.102,887.818,1566.455,92.294,0.532
