Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2384_9.12.22_b1_y0.jpg,23,24.591,1.069,4.138,2.999,0.939,0.488,82.037,0.552,0.817,1.118,651.304,1353.826,82.668,0.550
