 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.316	3.098	4.745	3.098	4.745	9.375	2.218	2.916	1.866	3.546	3.412	1.610	102.877	0.617	3.633	303	347	102.558	1.739	2.119	0.472	0.943
2	4.440	6.514	5.285	6.514	5.285	9.712	5.513	3.664	1.798	3.588	3.401	1.662	96.035	0.592	3.606	773	436	95.618	1.794	2.046	0.489	0.939
3	2.498	11.478	7.049	11.478	7.049	6.974	10.773	5.866	1.462	2.664	2.503	1.271	70.934	0.645	2.768	1307	1015	73.601	1.311	1.969	0.508	0.960
4	3.821	16.711	9.513	16.711	9.513	8.984	15.891	7.941	1.664	3.361	3.250	1.497	93.345	0.595	3.388	1947	946	98.271	1.647	2.171	0.461	0.922
5	2.833	13.262	10.596	13.262	10.596	7.418	12.580	9.185	1.403	2.916	2.774	1.300	97.393	0.647	2.924	1566	1093	94.285	1.347	2.133	0.469	0.952
6	4.412	1.802	11.469	1.802	11.469	9.271	0.941	9.916	1.782	3.529	3.277	1.714	92.831	0.645	3.531	197	1180	91.773	1.755	1.912	0.523	0.960
7	4.332	5.544	11.810	5.544	11.810	9.397	4.529	10.193	1.992	3.487	3.359	1.642	109.630	0.617	3.600	616	1214	104.880	1.734	2.045	0.489	0.958
8	5.651	9.297	12.912	9.297	12.912	10.914	8.134	11.092	2.244	3.933	3.607	1.995	98.048	0.596	3.948	1091	1320	95.007	2.171	1.808	0.553	0.936
