Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2382_9.12.22_b2_y0.jpg,9,7.146,0.794,1.203,2.785,0.879,0.395,95.838,0.558,0.793,1.121,1014,2641.667,104.921,0.431
