 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	6.168	2.721	4.745	2.721	4.745	12.388	1.777	2.299	2.047	4.624	4.138	1.898	97.804	0.505	4.684	252	273	99.208	1.998	2.180	0.459	0.927
2	7.186	7.404	4.940	7.404	4.940	13.985	6.148	2.897	2.518	4.464	3.987	2.295	86.382	0.462	4.490	864	874	83.755	2.479	1.737	0.576	0.912
3	5.248	12.812	5.245	12.812	5.245	12.299	11.715	3.445	2.131	4.026	3.535	1.890	93.414	0.436	4.034	1498	887	86.289	2.130	1.871	0.535	0.874
4	5.612	17.118	6.826	17.118	6.826	12.265	16.162	4.767	2.013	4.304	4.017	1.779	99.526	0.469	4.355	1990	566	98.788	1.912	2.259	0.443	0.911
5	6.148	3.869	12.079	3.869	12.079	12.700	2.813	10.047	2.148	4.320	4.053	1.932	94.907	0.479	4.338	421	1193	95.124	2.131	2.098	0.477	0.920
6	6.575	8.721	12.681	8.721	12.681	15.032	7.521	10.073	2.501	4.691	3.898	2.148	101.030	0.366	4.714	986	1196	95.639	2.455	1.815	0.551	0.853
7	4.362	17.266	12.082	17.266	12.082	9.943	16.339	10.224	1.929	3.554	3.099	1.792	99.491	0.554	3.580	2016	1214	96.891	1.854	1.729	0.578	0.943
8	2.773	12.149	12.732	12.149	12.732	10.266	11.302	11.100	1.592	2.981	2.647	1.334	90.237	0.331	2.987	1439	1672	86.605	1.575	1.984	0.504	0.846
