Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2383_9.12.22_b1_y0_b.jpg,17,15.849,0.932,2.667,2.909,0.924,0.518,87.286,0.623,0.846,1.117,944.706,1939.824,100.538,0.549
