Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2025_9.12.22_b2_y0.jpg,8,6.981,0.873,1.175,3.383,1.152,0.437,86.936,0.521,0.827,1.305,1236,1741.500,92.232,0.476
