Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2372_9.12.22_b1_y0.jpg,16,21.898,1.369,3.685,3.847,1.233,0.605,93.144,0.590,0.850,1.417,1158.938,1706.750,95.907,0.671
