"","date_time","temp","relative_humidity","pa","vpd_kpa","tree_id","hour","day"
"2053",2023-12-27 14:30:00,12.8027777777778,83.883,95.4143722937047,0.239154604192857,"2383",14,27
"2054",2023-12-27 14:45:00,12.975,84.298,95.4178241926129,0.235637505117947,"2383",14,27
"2055",2023-12-27 15:00:00,14.0038888888889,81.587,95.4383628271372,0.295474043034178,"2383",15,27
"2056",2023-12-27 15:15:00,14.5188888888889,77.705,95.448589708813,0.369898532547249,"2383",15,27
"2057",2023-12-27 15:30:00,14.6911111111111,78.852,95.4520017801344,0.354792001959456,"2383",15,27
"2058",2023-12-27 15:45:00,15.0772222222222,75.482,95.459637047377,0.421689828666983,"2383",15,27
"2059",2023-12-28 10:15:00,12.4172222222222,80.44,95.4066298542689,0.282996460093408,"2383",10,28
"2060",2023-12-28 10:30:00,13.1461111111111,72.674,95.4212498317652,0.41468875464389,"2383",10,28
"2061",2023-12-28 10:45:00,13.6611111111111,72.747,95.4315361905435,0.42769944268647,"2383",10,28
"2062",2023-12-28 11:00:00,14.1761111111111,73.382,95.4417867779289,0.431935711351863,"2383",11,28
"2063",2023-12-28 11:15:00,14.4761111111111,68.376,95.4477415797354,0.523228468790983,"2383",11,28
"2064",2023-12-28 11:30:00,14.8622222222222,69.353,95.4553879174557,0.519857457603997,"2383",11,28
"2065",2023-12-28 11:45:00,15.3772222222222,64.86,95.4655557982142,0.616142991558021,"2383",11,28
"2066",2023-12-28 12:00:00,15.935,61.88,95.4765286084942,0.692700950769274,"2383",12,28
"2067",2023-12-28 12:15:00,16.45,62.002,95.486623462541,0.713538354086309,"2383",12,28
"2068",2023-12-28 12:30:00,16.535,61.954,95.4882862549373,0.71831395479476,"2383",12,28
"2069",2023-12-28 12:45:00,16.8788888888889,58.852,95.4950038466434,0.794036649417293,"2383",12,28
"2070",2023-12-28 13:00:00,17.1361111111111,56.288,95.5000183782678,0.857376745258839,"2383",13,28
"2071",2023-12-28 13:15:00,17.1361111111111,60.073,95.5000183782678,0.783136925968834,"2383",13,28
"2072",2023-12-28 13:30:00,16.45,63.37,95.486623462541,0.687849621300634,"2383",13,28
"2073",2023-12-28 13:45:00,16.8788888888889,63.272,95.4950038466434,0.708743512681013,"2383",13,28
"2074",2023-12-28 14:00:00,17.3927777777778,63.565,95.5050134909925,0.726339497587237,"2383",14,28
"2075",2023-12-28 14:15:00,17.7788888888889,65.177,95.5125116722868,0.711321673403372,"2383",14,28
"2076",2023-12-28 14:30:00,17.865,66.056,95.5141812951512,0.697136644822836,"2383",14,28
"2077",2023-12-28 14:45:00,18.895,60.83,95.5340780621657,0.858137202832839,"2383",14,28
"2078",2023-12-28 15:00:00,19.0238888888889,62.466,95.5365582559199,0.828938248800849,"2383",15,28
"2079",2023-12-28 15:15:00,18.9377777777778,64.127,95.5349014654606,0.788008575645226,"2383",15,28
"2080",2023-12-28 15:30:00,19.195,62.759,95.5398476473729,0.831289179848126,"2383",15,28
"2081",2023-12-28 15:45:00,18.9811111111111,63.736,95.5357353236716,0.798755233284484,"2383",15,28
