"","tree","week","time","plot","site","species","date_wp","mpa_mean","timing","lwc_mean_combined","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","date_lfm","type","X.x","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","X.y","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","X","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent_y0"
"405",2022,21,"pd","Chamise","Chamise","live oak",NA,1.455,NA,0.565101565101565,0.832576365400959,1.00476666666667,"2022-05-23","2022-05-25","leaf",1249,NA,2.73,0.720226843100189,1.587,72.0226843100189,1248,NA,1.17,0.581081081081081,0.74,58.1081081081081,NA,NA,NA,NA,NA,NA,NA,67.8738417982137
"406",2022,21,"pd","Chamise","Chamise","live oak",2022-05-25,1.455,"late",0.565101565101565,0.832576365400959,1.00476666666667,"2022-05-23","2022-05-25","leaf",1249,NA,2.73,0.720226843100189,1.587,72.0226843100189,1248,NA,1.17,0.581081081081081,0.74,58.1081081081081,NA,NA,NA,NA,NA,NA,NA,67.8738417982137
"407",2022,29,"md","Chamise","Chamise","live oak",2022-07-19,3.72,"late",0.572631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",2022,29,"md","Chamise","Chamise","live oak",NA,3.72,NA,0.572631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",2022,29,"pd","Chamise","Chamise","live oak",2022-07-19,2.3425,"late",0.583988764044944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",2022,37,"pd","Chamise","Chamise","live oak",NA,NA,NA,0.679897855721206,0.667729591836735,0.5235,"2022-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.822334075535
"411",2022,38,"md","Chamise","Chamise","live oak",NA,NA,NA,0.576576576576577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",2022,NA,"md","Chamise","Chamise","live oak",NA,NA,NA,0.675742855340357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",2022,NA,"pd","Chamise","Chamise","live oak",NA,NA,NA,0.778552971576227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2023,10,"md","Chamise","Chamise","live oak",2022-03-08,1.656,"early",1.18892696817916,NA,NA,NA,"2022-03-08","leaf",117,NA,6.0285,1.12728042626769,2.8339,112.728042626769,84,NA,8.8933,0.715462366421049,5.1842,71.5462366421049,NA,NA,NA,NA,NA,NA,NA,NA
"415",2023,10,"pd","Chamise","Chamise","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",2023,11,"md","Chamise","Chamise","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",2023,11,"pd","Chamise","Chamise","live oak",2022-03-15,0.70575,"early",0.893688847273341,NA,NA,NA,"2022-03-15","leaf",158,NA,7.6301,1.26627658310562,3.3668,126.627658310562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",2023,14,"md","Chamise","Chamise","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",2023,14,"pd","Chamise","Chamise","live oak",2022-04-04,0.323,"early",0.691372665283131,NA,NA,NA,"2022-04-04","leaf",302,NA,5.2421,1.10306507261494,2.4926,110.306507261494,270,NA,10.79,0.853983745425179,5.8199,85.3983745425179,NA,NA,NA,NA,NA,NA,NA,NA
"420",2023,17,"md","Chamise","Chamise","live oak",2022-04-27,2.42766666666667,"late",0.907242693773824,NA,NA,NA,"2022-04-27","leaf",739,NA,5.449,0.78608889471614,3.0508,78.608889471614,803,NA,3.128,0.65441370920823,1.8907,65.441370920823,NA,NA,NA,NA,NA,NA,NA,NA
"421",2023,17,"pd","Chamise","Chamise","live oak",2022-04-27,0.773,"late",0.922311519326445,NA,NA,NA,"2022-04-27","leaf",832,"check",3.98,0.936833909192662,2.0549,93.6833909192661,872,NA,3.6511,0.947045648464164,1.8752,94.7045648464164,NA,NA,NA,NA,NA,NA,NA,NA
"422",2023,19,"md","Chamise","Chamise","live oak",2022-05-09,1.849,"late",0.828729281767956,0.978579778892801,0.66115,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6869411818021
"423",2023,19,"md","Chamise","Chamise","live oak",NA,1.849,NA,0.828729281767956,0.978579778892801,0.66115,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6869411818021
"424",2023,19,"pd","Chamise","Chamise","live oak",2022-05-09,1.22185714285714,"late",0.498708010335917,0.978579778892801,0.66115,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.962427498775
"425",2023,21,"md","Chamise","Chamise","live oak",2022-05-23,2.149,"late",0.727262234533703,0.782393805571543,0.14865,"2022-05-25","2022-05-25","leaf",1331,NA,2.6665,0.687765048420786,1.5799,68.7765048420786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9534755202253
"426",2023,21,"md","Chamise","Chamise","live oak",NA,2.149,NA,0.727262234533703,0.782393805571543,0.14865,"2022-05-25","2022-05-25","leaf",1331,NA,2.6665,0.687765048420786,1.5799,68.7765048420786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9534755202253
"427",2023,21,"pd","Chamise","Chamise","live oak",2022-05-25,1.30166666666667,"late",0.829883897021706,0.782393805571543,0.14865,"2022-05-25","2022-05-25","leaf",1257,NA,2.23,0.77406523468576,1.257,77.406523468576,1310,NA,3.01,0.566892243623113,1.921,56.6892243623113,NA,NA,NA,NA,NA,NA,NA,106.069845020753
"428",2023,29,"md","Chamise","Chamise","live oak",2022-07-19,3.46666666666667,"late",0.5575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",2023,29,"pd","Chamise","Chamise","live oak",2022-07-19,2.3,"late",0.586815728604472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",2023,37,"pd","Chamise","Chamise","live oak",NA,NA,NA,0.62287793047696,0.609669090211657,0.34864,"2022-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.166558954254
"431",2023,38,"md","Chamise","Chamise","live oak",NA,NA,NA,0.635241686664381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",2023,NA,"md","Chamise","Chamise","live oak",NA,NA,NA,0.735165429156648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",2023,NA,"pd","Chamise","Chamise","live oak",NA,NA,NA,0.691372665283131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",2024,10,"md","Chamise","Chamise","blue oak",2022-03-08,1.685,"early",1.61262400793651,NA,NA,NA,"2022-03-08","leaf",92,NA,9.6967,1.71107445410574,3.5767,171.107445410574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",2024,10,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",2024,11,"md","Chamise","Chamise","blue oak",NA,NA,NA,NA,1.53666146645866,0.985,"2022-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",2024,11,"pd","Chamise","Chamise","blue oak",2022-03-15,1.0925,"early",1.51651062514556,1.53666146645866,0.985,"2022-03-15","2022-03-15","leaf",171,NA,5.1357,1.49875930521092,2.0553,149.875930521092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.6886609866296
"438",2024,14,"md","Chamise","Chamise","blue oak",NA,2.25,NA,0.844240039350713,NA,NA,NA,"2022-04-04","leaf",348,NA,7.0312,1.16238159675237,3.2516,116.238159675237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",2024,14,"md","Chamise","Chamise","blue oak",2022-04-04,2.25,"early",0.844240039350713,NA,NA,NA,"2022-04-04","leaf",348,NA,7.0312,1.16238159675237,3.2516,116.238159675237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",2024,14,"pd","Chamise","Chamise","blue oak",NA,0.413,NA,1.21058516585911,NA,NA,NA,"2022-04-04","leaf",276,NA,6.6355,1.35644021449625,2.8159,135.644021449625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",2024,14,"pd","Chamise","Chamise","blue oak",2022-04-04,0.413,"early",1.21058516585911,NA,NA,NA,"2022-04-04","leaf",276,NA,6.6355,1.35644021449625,2.8159,135.644021449625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",2024,15,"md","Chamise","Chamise","blue oak",2022-04-13,2.33666666666667,"late",0.864488100887905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",2024,15,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",2024,17,"md","Chamise","Chamise","blue oak",2022-04-27,1.871,"late",0.933541017653167,NA,NA,NA,"2022-04-27","leaf",805,NA,5.952,0.865596790371113,3.1904,86.5596790371113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",2024,17,"pd","Chamise","Chamise","blue oak",2022-04-27,1.017,"late",NA,NA,NA,NA,"2022-04-27","leaf",850,NA,5.3725,1.05661677448991,2.6123,105.661677448991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",2024,19,"md","Chamise","Chamise","blue oak",2022-05-09,2.20733333333333,"late",0.815345021714653,1.01821969321932,0.802,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.0755502122301
"447",2024,19,"pd","Chamise","Chamise","blue oak",2022-05-09,1.346,"late",0.74852652259332,1.01821969321932,0.802,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5132631570591
"448",2024,21,"md","Chamise","Chamise","blue oak",2022-05-23,2.692,"late",0.832627118644068,1.04069260852094,0.494866666666667,"2022-05-25","2022-05-23","leaf",1087,NA,1.9,0.772057451967916,1.0722,77.2057451967916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.0070176175674
"449",2024,21,"pd","Chamise","Chamise","blue oak",2022-05-25,1.7,"late",0.853738032185781,1.04069260852094,0.494866666666667,"2022-05-25","2022-05-25","leaf",1288,NA,2.39,0.854582137037325,1.2887,85.4582137037325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.0355622011325
"450",2024,21,"pd","Chamise","Chamise","blue oak",NA,1.7,NA,0.853738032185781,1.04069260852094,0.494866666666667,"2022-05-25","2022-05-25","leaf",1288,NA,2.39,0.854582137037325,1.2887,85.4582137037325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.0355622011325
"451",2024,29,"md","Chamise","Chamise","blue oak",2022-07-19,4.1,"late",0.6265664160401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",2024,29,"md","Chamise","Chamise","blue oak",NA,4.1,NA,0.6265664160401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",2024,29,"pd","Chamise","Chamise","blue oak",2022-07-19,2.76,"late",0.653937947494033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",2024,37,"pd","Chamise","Chamise","blue oak",NA,NA,NA,0.696020654431161,0.740285622007512,0.41605,"2022-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0205555449918
"455",2024,38,"md","Chamise","Chamise","blue oak",NA,NA,NA,0.60480093676815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",2024,NA,"md","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",2024,NA,"pd","Chamise","Chamise","blue oak",NA,NA,NA,1.21058516585911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",2025,10,"md","Chamise","Chamise","blue oak",2022-03-08,1.8025,"early",1.11191550230729,NA,NA,NA,"2022-03-08","leaf",83,NA,11.3582,1.23072844040301,5.0917,123.072844040301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",2025,10,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",2025,11,"md","Chamise","Chamise","blue oak",NA,NA,NA,NA,1.19076305220884,1.186,"2022-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",2025,11,"pd","Chamise","Chamise","blue oak",2022-03-15,1.3425,"early",1.20248223174779,1.19076305220884,1.186,"2022-03-15","2022-03-15","leaf",166,NA,10.1352,1.40216154721274,4.2192,140.216154721274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.984173930927
"462",2025,14,"md","Chamise","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,"2022-04-04","leaf",476,NA,4.7865,1.05552692604999,2.3286,105.552692604999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",2025,14,"pd","Chamise","Chamise","blue oak",2022-04-04,0.1056,"early",0.936752483275897,NA,NA,NA,"2022-04-04","leaf",482,NA,6.465,1.21677410506103,2.9164,121.677410506103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",2025,15,"md","Chamise","Chamise","blue oak",2022-04-13,1.6755,"late",0.873939931418751,1.03139675117243,0.30705,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7336323704054
"465",2025,15,"pd","Chamise","Chamise","blue oak",NA,NA,NA,NA,1.03139675117243,0.30705,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",2025,17,"md","Chamise","Chamise","blue oak",2022-04-27,1.428,"late",0.929280397022332,NA,NA,NA,"2022-04-27","leaf",784,NA,5.77,0.876361744333518,3.0751,87.6361744333518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",2025,17,"pd","Chamise","Chamise","blue oak",2022-04-27,1.0305,"late",1.0421686746988,NA,NA,NA,"2022-04-27","leaf",867,NA,5.6571,1.04870894144063,2.7613,104.870894144063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",2025,17,"pd","Chamise","Chamise","blue oak",NA,1.0305,NA,1.0421686746988,NA,NA,NA,"2022-04-27","leaf",867,NA,5.6571,1.04870894144063,2.7613,104.870894144063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",2025,19,"md","Chamise","Chamise","blue oak",NA,1.9545,NA,0.834674469641551,1.08030712207087,0.764033333333333,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2627017436989
"470",2025,19,"md","Chamise","Chamise","blue oak",2022-05-09,1.9545,"late",0.834674469641551,1.08030712207087,0.764033333333333,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2627017436989
"471",2025,19,"pd","Chamise","Chamise","blue oak",2022-05-09,1.70942857142857,"late",0.763341067285383,1.08030712207087,0.764033333333333,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6596348103414
"472",2025,21,"md","Chamise","Chamise","blue oak",2022-05-23,3.0585,"late",NA,0.940559753639682,0.6581,"2022-05-25","2022-05-23","leaf",1071,NA,1.66,0.771422473588731,0.9371,77.1422473588731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",2025,21,"pd","Chamise","Chamise","blue oak",2022-05-25,1.5,"late",0.834470989761092,0.940559753639682,0.6581,"2022-05-25","2022-05-25","leaf",1321,NA,2.65,0.792963464140731,1.478,79.2963464140731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7206779294926
"474",2025,29,"md","Chamise","Chamise","blue oak",2022-07-19,4.06666666666667,"late",0.60359477124183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",2025,29,"md","Chamise","Chamise","blue oak",NA,4.06666666666667,NA,0.60359477124183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",2025,29,"pd","Chamise","Chamise","blue oak",2022-07-19,3.125,"late",0.641166380789022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",2025,38,"md","Chamise","Chamise","blue oak",NA,NA,NA,0.651715039577836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",2025,NA,"md","Chamise","Chamise","blue oak",NA,NA,NA,0.818953328213942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",2025,NA,"pd","Chamise","Chamise","blue oak",NA,NA,NA,0.936752483275897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",2026,10,"md","Shedd","Chamise","blue oak",2022-03-08,1.945,"early",1.23375508114314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",2026,10,"pd","Shedd","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",2026,11,"md","Shedd","Chamise","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",2026,11,"pd","Shedd","Chamise","blue oak",2022-03-15,1.4425,"early",1.53922270795361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",2026,14,"md","Shedd","Chamise","blue oak",2022-04-04,2.6,"early",0.729082929274854,NA,NA,NA,"2022-04-04","leaf",393,NA,4.2781,0.977123578888992,2.1638,97.7123578888992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",2026,14,"md","Shedd","Chamise","blue oak",NA,2.6,NA,0.729082929274854,NA,NA,NA,"2022-04-04","leaf",393,NA,4.2781,0.977123578888992,2.1638,97.7123578888992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",2026,14,"pd","Shedd","Chamise","blue oak",2022-04-04,0.4384,"early",NA,NA,NA,NA,"2022-04-04","leaf",323,NA,2.2519,1.14140357550399,1.0516,114.140357550399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2026,14,"pd","Shedd","Chamise","blue oak",2022-04-04,0.4384,"early",NA,NA,NA,NA,"2022-04-04","leaf",275,NA,6.5692,1.17027321682249,3.0269,117.027321682249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",2026,15,"md","Shedd","Chamise","blue oak",2022-04-13,1.697,"late",0.789189642156649,1.04393409885172,0.4182,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5976496049628
"489",2026,15,"pd","Shedd","Chamise","blue oak",NA,NA,NA,NA,1.04393409885172,0.4182,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",2026,17,"md","Shedd","Chamise","blue oak",2022-04-27,2.98233333333333,"late",0.856382978723405,NA,NA,NA,"2022-04-27","leaf",797,NA,4.887,0.798013245033112,2.718,79.8013245033112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",2026,17,"pd","Shedd","Chamise","blue oak",2022-04-27,1.209,"late",0.943287037037037,NA,NA,NA,"2022-04-27","leaf",840,NA,6.1043,0.950504856850716,3.1296,95.0504856850716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",2026,17,"pd","Shedd","Chamise","blue oak",NA,1.209,NA,0.943287037037037,NA,NA,NA,"2022-04-27","leaf",840,NA,6.1043,0.950504856850716,3.1296,95.0504856850716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",2026,19,"md","Shedd","Chamise","blue oak",2022-05-09,2.63266666666667,"late",0.770059397966375,0.946095588645134,0.8279,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.393403289106
"494",2026,19,"pd","Shedd","Chamise","blue oak",NA,NA,NA,NA,0.946095588645134,0.8279,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",2026,21,"md","Shedd","Chamise","blue oak",NA,3.367,NA,0.696401610468042,0.853801027099425,0.5152,"2022-05-23","2022-05-25","leaf",1329,NA,1.3371,0.727073107724102,0.7742,72.7073107724102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5648597699504
"496",2026,21,"md","Shedd","Chamise","blue oak",2022-05-23,3.367,"late",0.696401610468042,0.853801027099425,0.5152,"2022-05-23","2022-05-25","leaf",1329,NA,1.3371,0.727073107724102,0.7742,72.7073107724102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5648597699504
"497",2026,21,"pd","Shedd","Chamise","blue oak",2022-05-25,2.05333333333333,"late",0.831210191082802,0.853801027099425,0.5152,"2022-05-23","2022-05-25","leaf",1260,NA,2.08,0.821047102083698,1.1422,82.1047102083698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3540865729139
"498",2026,29,"md","Shedd","Chamise","blue oak",2022-07-19,4.53333333333333,"late",0.549074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",2026,29,"md","Shedd","Chamise","blue oak",NA,4.53333333333333,NA,0.549074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",2026,29,"pd","Shedd","Chamise","blue oak",2022-07-19,3.85,"late",0.5882096069869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",2026,37,"pd","Shedd","Chamise","blue oak",NA,NA,NA,0.630925429874339,0.731830896533789,0.4658,"2022-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.211914919502
"502",2026,38,"md","Shedd","Chamise","blue oak",NA,NA,NA,0.641708101784148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",2027,10,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-03-08","leaf",128,NA,11.0343,0.933569313263357,5.7067,93.3569313263357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",2027,11,"md","Shedd","Chamise","blue oak",NA,NA,NA,NA,1.40583941605839,0.963,"2022-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",2027,11,"pd","Shedd","Chamise","blue oak",2022-03-15,1.44666666666667,"early",0.973852589244691,1.40583941605839,0.963,"2022-03-15","2022-03-15","leaf",173,NA,7.6383,1.26032018465363,3.3793,126.032018465363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2719650708842
