week,mean_slope,lower_bound,upper_bound,analysis,time_season,pre_post,slope,lwr,upr
10,-10.087810005984032,-63.662515051547594,43.85725703861568,"hydration, ind. trees",NA,NA,-10.087810005984032,-63.662515051547594,43.85725703861568
21,7.517683299886955,-19.274450750796507,35.199179094552754,"hydration, ind. trees",NA,NA,7.517683299886955,-19.274450750796507,35.199179094552754
29,35.620372907148614,18.608662957319755,57.283513366433766,"hydration, ind. trees",NA,NA,35.620372907148614,18.608662957319755,57.283513366433766
17,11.623828442490467,-21.398256608518587,52.447971046421536,"hydration, ind. trees",NA,NA,11.623828442490467,-21.398256608518587,52.447971046421536
19,-13.51194769958363,-32.62964168177536,-1.0778262341052793,"hydration, ind. trees",NA,NA,-13.51194769958363,-32.62964168177536,-1.0778262341052793
37,35.621928688050545,19.59640699162291,56.60717545976479,"hydration, ind. trees",NA,NA,35.621928688050545,19.59640699162291,56.60717545976479
21,1.8984901051664016,-4.139794820886708,8.152806203734055,space,NA,NA,1.8984901051664016,-4.139794820886708,8.152806203734055
10,0.4839406616225833,-0.46026261694163734,1.761363252293828,space,NA,NA,0.4839406616225833,-0.46026261694163734,1.761363252293828
29,1.5533552038787597,-9.56964197779103,11.41232730383488,space,NA,NA,1.5533552038787597,-9.56964197779103,11.41232730383488
17,1.0646638200072411,0.7138354637746193,1.4499498720787478,space,NA,NA,1.0646638200072411,0.7138354637746193,1.4499498720787478
19,1.7949057071427779,0.7081933219545226,4.383365562390972,space,NA,NA,1.7949057071427779,0.7081933219545226,4.383365562390972
37,7.970724905870379,0.49615032604183423,30.973085997504437,space,NA,NA,7.970724905870379,0.49615032604183423,30.973085997504437
0,3.4975493412348584,-1.0041800643762615,9.11386740089927,"time, ind. tree",before leafout,before leafout,3.4975493412348584,-1.0041800643762615,9.11386740089927
0,6.814090343237181,3.6361619750479406,10.27515022339769,"time, ind. tree",after leafout,after leafout,6.814090343237181,3.6361619750479406,10.27515022339769
