"","week","time","tree","plot","site","species","water_potential","lwc_mean","lma_g_cm2","ldmc","alas_cm2_per_mm2","lwa_g_cm2","leaf_count","swc_per_dry_g_mean","rwc","date_wp","week_alas_link","time_season","lwc"
"135",10,"pd","2020","Chamise","Chamise","blue oak",-1.58275,NA,0.012557218896041,0.122420647089325,29.3851998275656,NA,5.5,1.39786856127886,NA,2022-03-15,11,"before leafout",NA
"136",21,"pd","2020","Chamise","Chamise","blue oak",-1.775,NA,0.0154601661530273,0.195021371646902,16.8104861407462,NA,6,1.08046308336614,NA,2022-05-25,21,"after leafout",NA
"137",10,"md","2020","Chamise","Chamise","blue oak",-2.17333333333333,NA,0.012557218896041,0.122420647089325,NA,NA,5.5,1.39786856127886,NA,2022-03-08,10,"before leafout",NA
"138",17,"md","2021","Chamise","Chamise","blue oak",-2.14233333333333,NA,0.0151923090257625,NA,24.9622922682895,NA,7,NA,NA,2022-04-27,17,"before leafout",NA
"139",14,"pd","2021","Chamise","Chamise","blue oak",-0.18325,1.00603518821604,0.0159221702579775,0.226004575880804,32.1684560019567,0.0160182635522923,7.66666666666667,1.16991622867535,87.9986688983251,2022-04-04,14,"before leafout",1.00603518821604
"140",19,"pd","2021","Chamise","Chamise","blue oak",-1.28033333333333,NA,0.0153986947148767,0.216075278217574,21.7408534625661,NA,7,1.33147504701196,NA,2022-05-09,21,"after leafout",NA
"141",19,"md","2021","Chamise","Chamise","blue oak",-2.092,NA,0.0153986947148767,0.216075278217574,21.7408534625661,NA,7,1.33147504701196,NA,2022-05-09,21,"after leafout",NA
"142",21,"md","2021","Chamise","Chamise","blue oak",-3.7402,NA,0.0153986947148767,0.267914400425718,21.7408534625661,NA,7,1.00359406482582,NA,2022-05-23,21,"after leafout",NA
"143",14,"md","2021","Chamise","Chamise","blue oak",-2.875,0.766964285714286,0.0159221702579775,0.226004575880804,32.1684560019567,0.012211735938931,7.66666666666667,1.16991622867535,67.0869538421338,2022-04-04,14,"before leafout",0.766964285714286
"144",21,"pd","2021","Chamise","Chamise","blue oak",-1.65,NA,0.0153986947148767,0.267914400425718,21.7408534625661,NA,7,1.00359406482582,NA,2022-05-25,21,"after leafout",NA
"145",10,"md","2021","Chamise","Chamise","blue oak",-1.87333333333333,NA,0.0133268647462189,0.213407144677517,NA,NA,9,1.24582701062215,NA,2022-03-08,10,"before leafout",NA
"146",10,"pd","2021","Chamise","Chamise","blue oak",-1.39666666666667,NA,0.0133268647462189,0.213407144677517,NA,NA,9,1.24582701062215,NA,2022-03-15,11,"before leafout",NA
"147",17,"pd","2021","Chamise","Chamise","blue oak",-0.881333333333333,NA,0.0151923090257625,NA,24.9622922682895,NA,7,NA,NA,2022-04-27,17,"before leafout",NA
"148",37,"pd","2021","Chamise","Chamise","blue oak",-1.96833333333333,NA,NA,NA,NA,NA,NA,0.770552754582702,NA,2022-09-15,37,"after leafout",NA
"149",10,"md","2024","Chamise","Chamise","blue oak",-1.685,NA,0.0130016373413994,0.25887288108653,NA,NA,8.5,1.53666146645866,NA,2022-03-08,10,"before leafout",NA
"150",14,"pd","2024","Chamise","Chamise","blue oak",-0.413,1.21058516585911,0.0150768776427816,NA,28.6744187006878,0.0182518444218243,7,NA,NA,2022-04-04,14,"before leafout",1.21058516585911
"151",21,"md","2024","Chamise","Chamise","blue oak",-2.692,NA,0.0153760801383358,0.367705845067788,13.2444400764091,NA,6.33333333333333,1.05008654046238,NA,2022-05-23,21,"after leafout",NA
"152",21,"pd","2024","Chamise","Chamise","blue oak",-1.7,NA,0.0153760801383358,0.367705845067788,13.2444400764091,NA,6.33333333333333,1.05008654046238,NA,2022-05-25,21,"after leafout",NA
"153",19,"pd","2024","Chamise","Chamise","blue oak",-1.346,NA,0.0153760801383358,0.358493472339909,13.2444400764091,NA,6.33333333333333,1.07612490031929,NA,2022-05-09,21,"after leafout",NA
"154",37,"pd","2024","Chamise","Chamise","blue oak",-2.03666666666667,NA,0.0173849406407546,0.385586018293167,14.2058897528243,NA,3,0.862372053233,NA,2022-09-15,37,"after leafout",NA
"155",37,"md","2024","Chamise","Chamise","blue oak",-3.92866666666667,NA,0.0173849406407546,0.385586018293167,14.2058897528243,NA,3,0.862372053233,NA,2022-09-15,37,"after leafout",NA
"156",19,"md","2024","Chamise","Chamise","blue oak",-2.20733333333333,NA,0.0153760801383358,0.358493472339909,13.2444400764091,NA,6.33333333333333,1.07612490031929,NA,2022-05-09,21,"after leafout",NA
"157",14,"md","2024","Chamise","Chamise","blue oak",-2.25,0.844240039350713,0.0150768776427816,NA,28.6744187006878,0.0127285037744279,7,NA,NA,2022-04-04,14,"before leafout",0.844240039350713
"158",17,"md","2024","Chamise","Chamise","blue oak",-1.871,NA,0.0144764059692855,NA,16.4547660039089,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"159",10,"pd","2024","Chamise","Chamise","blue oak",-1.0925,NA,0.0130016373413994,0.25887288108653,23.9476667824971,NA,8.5,1.53666146645866,NA,2022-03-15,11,"before leafout",NA
"160",17,"pd","2024","Chamise","Chamise","blue oak",-1.017,NA,0.0144764059692855,NA,16.4547660039089,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"161",19,"md","2025","Chamise","Chamise","blue oak",-1.9545,NA,0.0144304293686113,0.259207822940388,19.3878652263885,NA,11.6666666666667,1.11715812737046,NA,2022-05-09,21,"after leafout",NA
"162",19,"pd","2025","Chamise","Chamise","blue oak",-1.70942857142857,NA,0.0144304293686113,0.259207822940388,19.3878652263885,NA,11.6666666666667,1.11715812737046,NA,2022-05-09,21,"after leafout",NA
"163",21,"md","2025","Chamise","Chamise","blue oak",-3.0585,NA,0.0144304293686113,0.291007799973977,19.3878652263885,NA,11.6666666666667,0.957105780957725,NA,2022-05-23,21,"after leafout",NA
"164",14,"pd","2025","Chamise","Chamise","blue oak",-0.1056,0.936752483275897,0.0139936833236201,0.223635081010643,30.714279323815,0.0131086176035777,9.33333333333333,1.18479633277894,80.4442221418738,2022-04-04,14,"before leafout",0.936752483275897
"165",21,"pd","2025","Chamise","Chamise","blue oak",-1.5,NA,0.0144304293686113,0.291007799973977,19.3878652263885,NA,11.6666666666667,0.957105780957725,NA,2022-05-25,21,"after leafout",NA
"166",10,"pd","2025","Chamise","Chamise","blue oak",-1.3425,NA,0.0119067958170603,0.222999732046281,22.9618974950408,NA,9.75,1.19076305220884,NA,2022-03-15,11,"before leafout",NA
"167",10,"md","2025","Chamise","Chamise","blue oak",-1.8025,NA,0.0119067958170603,0.222999732046281,NA,NA,9.75,1.19076305220884,NA,2022-03-08,10,"before leafout",NA
"168",37,"md","2025","Chamise","Chamise","blue oak",-3.658,NA,0.0144371344696438,0.183441210466792,8.3935085068948,NA,4.33333333333333,0.776779759045893,NA,2022-09-15,37,"after leafout",NA
"169",17,"md","2025","Chamise","Chamise","blue oak",-1.428,NA,0.0121678228612928,NA,30.4523858373267,NA,7.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"170",17,"pd","2025","Chamise","Chamise","blue oak",-1.0305,NA,0.0121678228612928,NA,30.4523858373267,NA,7.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"171",37,"pd","2026","Shedd","Chamise","blue oak",-1.806,NA,0.0153022354002709,0.296412210455601,11.8207384691056,NA,8,0.787634342129946,NA,2022-09-15,37,"after leafout",NA
"172",14,"pd","2026","Shedd","Chamise","blue oak",-0.4384,NA,0.0145652828992558,0.21114825637887,28.663860167659,NA,8.66666666666667,1.11301456224893,NA,2022-04-04,14,"before leafout",NA
"173",21,"pd","2026","Shedd","Chamise","blue oak",-2.05333333333333,NA,0.0142140181605589,0.299306642781059,18.2654960089748,NA,8.33333333333333,0.928915901899482,NA,2022-05-25,21,"after leafout",NA
"174",10,"md","2026","Shedd","Chamise","blue oak",-1.945,NA,0.0102199257258758,0.161807043852032,NA,NA,8,1.22425409047161,NA,2022-03-08,10,"before leafout",NA
"175",19,"md","2026","Shedd","Chamise","blue oak",-2.63266666666667,NA,0.0142140181605589,0.271732760047118,18.2654960089748,NA,8.33333333333333,1.03268574873778,NA,2022-05-09,21,"after leafout",NA
"176",14,"md","2026","Shedd","Chamise","blue oak",-2.6,0.729082929274854,0.0145652828992558,0.21114825637887,28.663860167659,0.0106192991219064,8.66666666666667,1.11301456224893,66.1515152899566,2022-04-04,14,"before leafout",0.729082929274854
"177",17,"pd","2026","Shedd","Chamise","blue oak",-1.209,NA,0.012651605321359,NA,27.0863885793165,NA,8.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"178",21,"md","2026","Shedd","Chamise","blue oak",-3.367,NA,0.0142140181605589,0.299306642781059,18.2654960089748,NA,8.33333333333333,0.928915901899482,NA,2022-05-23,21,"after leafout",NA
"179",17,"md","2026","Shedd","Chamise","blue oak",-2.98233333333333,NA,0.012651605321359,NA,27.0863885793165,NA,8.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"180",37,"md","2026","Shedd","Chamise","blue oak",-4.189,NA,0.0153022354002709,0.296412210455601,11.8207384691056,NA,8,0.787634342129946,NA,2022-09-15,37,"after leafout",NA
"181",10,"pd","2026","Shedd","Chamise","blue oak",-1.4425,NA,0.0102199257258758,0.161807043852032,40.1370674401588,NA,8,1.22425409047161,NA,2022-03-15,11,"before leafout",NA
"182",21,"pd","2027","Shedd","Chamise","blue oak",-1.985,NA,0.0140334678447648,0.200381072096622,16.2273740722827,NA,4.5,0.954468077671136,NA,2022-05-25,21,"after leafout",NA
"183",19,"pd","2027","Shedd","Chamise","blue oak",-1.78025,NA,0.0140334678447648,0.177030094413166,16.2273740722827,NA,4.5,1.13386304450541,NA,2022-05-09,21,"after leafout",NA
"184",19,"md","2027","Shedd","Chamise","blue oak",-2.51066666666667,NA,0.0140334678447648,0.177030094413166,16.2273740722827,NA,4.5,1.13386304450541,NA,2022-05-09,21,"after leafout",NA
"185",17,"pd","2027","Shedd","Chamise","blue oak",-1.28133333333333,NA,0.0112662694822744,NA,31.3259013940522,NA,5,NA,NA,2022-04-27,17,"before leafout",NA
"186",21,"md","2027","Shedd","Chamise","blue oak",-3.34425,NA,0.0140334678447648,0.200381072096622,16.2273740722827,NA,4.5,0.954468077671136,NA,2022-05-23,21,"after leafout",NA
"187",14,"pd","2027","Shedd","Chamise","blue oak",-0.572666666666667,1.03777929387685,0.014227727041394,0.263009469999051,36.7037899624316,0.0147652405224904,6.66666666666667,1.13673626690002,92.1775704703782,2022-04-04,14,"before leafout",1.03777929387685
"188",17,"md","2027","Shedd","Chamise","blue oak",-2.66533333333333,NA,0.0112662694822744,NA,31.3259013940522,NA,5,NA,NA,2022-04-27,17,"before leafout",NA
"189",10,"pd","2027","Shedd","Chamise","blue oak",-1.44666666666667,NA,0.00929432201485963,0.167241968237589,NA,NA,6,1.40583941605839,NA,2022-03-15,11,"before leafout",NA
"190",37,"md","2027","Shedd","Chamise","blue oak",-4.306,NA,0.0122983585561694,0.195885591131478,8.61312462896585,NA,3.57142857142857,0.713504962529278,NA,2022-09-15,37,"after leafout",NA
"191",37,"pd","2027","Shedd","Chamise","blue oak",-2.87366666666667,NA,0.0122983585561694,0.195885591131478,8.61312462896585,NA,3.57142857142857,0.713504962529278,NA,2022-09-15,37,"after leafout",NA
"192",37,"md","2028","Shedd","Chamise","blue oak",-3.787,NA,0.0167064340959942,0.376661852009865,14.1042675990477,NA,7.6,0.639441203381186,NA,2022-09-15,37,"after leafout",NA
"193",17,"md","2028","Shedd","Chamise","blue oak",-2.0795,NA,0.0141425544517489,NA,20.5712100452165,NA,7,NA,NA,2022-04-27,17,"before leafout",NA
"194",37,"pd","2028","Shedd","Chamise","blue oak",-2.359,NA,0.0167064340959942,0.376661852009865,14.1042675990477,NA,7.6,0.639441203381186,NA,2022-09-15,37,"after leafout",NA
"195",19,"md","2028","Shedd","Chamise","blue oak",-2.074,NA,0.0140073690587484,0.233317408290599,21.7813808021487,NA,5,0.947550950564951,NA,2022-05-09,21,"after leafout",NA
"196",19,"pd","2028","Shedd","Chamise","blue oak",-1.9845,NA,0.0140073690587484,0.233317408290599,21.7813808021487,NA,5,0.947550950564951,NA,2022-05-09,21,"after leafout",NA
"197",14,"pd","2028","Shedd","Chamise","blue oak",-0.53675,0.849508109545334,0.0157185490794428,0.322952860927578,44.0233131156942,0.013353034913273,6.66666666666667,1.376699471006,65.0605925002562,2022-04-04,14,"before leafout",0.849508109545334
"198",21,"pd","2028","Shedd","Chamise","blue oak",-1.775,NA,0.0140073690587484,0.242402251131289,21.7813808021487,NA,5,0.913362566801609,NA,2022-05-25,21,"after leafout",NA
"199",17,"pd","2028","Shedd","Chamise","blue oak",-1.216,NA,0.0141425544517489,NA,20.5712100452165,NA,7,NA,NA,2022-04-27,17,"before leafout",NA
"200",21,"md","2028","Shedd","Chamise","blue oak",-3.2125,NA,0.0140073690587484,0.242402251131289,21.7813808021487,NA,5,0.913362566801609,NA,2022-05-23,21,"after leafout",NA
"201",14,"pd","2028","Shedd","Chamise","blue oak",-0.53675,0.849508109545334,0.0157185490794428,0.322952860927578,44.0233131156942,0.013353034913273,8.33333333333333,1.376699471006,65.0605925002562,2022-04-04,14,"before leafout",0.849508109545334
"202",19,"md","2031","Shedd","Chamise","blue oak",-2.786,NA,NA,NA,NA,NA,NA,0.902566756604254,NA,2022-05-09,21,"after leafout",NA
"203",14,"pd","2031","Shedd","Chamise","blue oak",-0.244,0.961170708955224,0.0155072231961128,0.308746201496633,31.7927240698702,0.0149050887133347,6.33333333333333,1.05912231966253,93.5697894756242,2022-04-04,14,"before leafout",0.961170708955224
"204",21,"pd","2031","Shedd","Chamise","blue oak",-1.9125,NA,NA,NA,NA,NA,NA,0.923561172899678,NA,2022-05-25,21,"after leafout",NA
"205",19,"pd","2031","Shedd","Chamise","blue oak",-1.683,NA,NA,NA,NA,NA,NA,0.902566756604254,NA,2022-05-09,21,"after leafout",NA
"206",17,"pd","2031","Shedd","Chamise","blue oak",-0.899,NA,0.0134555348736685,NA,20.6269788075805,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"207",17,"md","2031","Shedd","Chamise","blue oak",-1.873,NA,0.0134555348736685,NA,20.6269788075805,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"208",37,"md","2031","Shedd","Chamise","blue oak",-3.53166666666667,NA,0.0107975245321713,0.0881173324753168,4.7313867902978,NA,1.5,0.840010081157318,NA,2022-09-15,37,"after leafout",NA
"209",21,"md","2031","Shedd","Chamise","blue oak",-2.971,NA,NA,NA,NA,NA,NA,0.923561172899678,NA,2022-05-23,21,"after leafout",NA
"210",37,"pd","2031","Shedd","Chamise","blue oak",-2.89666666666667,NA,0.0107975245321713,0.0881173324753168,4.7313867902978,NA,1.5,0.840010081157318,NA,2022-09-15,37,"after leafout",NA
"211",17,"pd","2032",NA,NA,"blue oak",-0.899,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,17,"before leafout",NA
"212",17,"md","2032",NA,NA,"blue oak",-1.873,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27,17,"before leafout",NA
"213",19,"md","2084",NA,NA,"blue oak",-2.035,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,21,"after leafout",NA
"214",21,"md","2085","Low","PineNeedle","blue oak",-3.21666666666667,NA,NA,NA,NA,NA,NA,1.00455791029974,NA,2022-05-25,21,"after leafout",NA
"215",21,"pd","2085","Low","PineNeedle","blue oak",-1.52,NA,NA,NA,NA,NA,NA,1.00455791029974,NA,2022-05-25,21,"after leafout",NA
"216",17,"pd","2085","Low","PineNeedle","blue oak",-1.044,NA,0.0142200440229274,NA,24.8228007790379,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"217",17,"md","2085","Low","PineNeedle","blue oak",-2.21066666666667,NA,0.0142200440229274,NA,24.8228007790379,NA,6.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"218",19,"md","2085","Low","PineNeedle","blue oak",-2.29533333333333,NA,NA,NA,NA,NA,NA,1.24109584815402,NA,2022-05-09,21,"after leafout",NA
"219",37,"pd","2085","Low","PineNeedle","blue oak",-1.48244444444444,NA,0.0163924186973502,0.42776424184045,25.2971882163221,NA,10,0.837848854819203,NA,2022-09-15,37,"after leafout",NA
"220",37,"md","2085","Low","PineNeedle","blue oak",-3.556,NA,0.0163924186973502,0.42776424184045,25.2971882163221,NA,10,0.837848854819203,NA,2022-09-15,37,"after leafout",NA
"221",14,"pd","2085","Low","PineNeedle","blue oak",-0.518,1.6518648258809,0.0103572475397523,0.128330574462705,20.692055543344,0.0171087729038582,6.33333333333333,1.27561340916529,130.895229486584,2022-04-04,14,"before leafout",1.6518648258809
"222",10,"pd","2085","Low","PineNeedle","blue oak",-1.17966666666667,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"223",17,"pd","2086","Low","PineNeedle","blue oak",-0.852666666666667,NA,0.0133630244076504,NA,25.2827083064527,NA,7.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"224",17,"md","2086","Low","PineNeedle","blue oak",-1.99433333333333,NA,0.0133630244076504,NA,25.2827083064527,NA,7.33333333333333,NA,NA,2022-04-27,17,"before leafout",NA
"225",14,"md","2086","Low","PineNeedle","blue oak",-0.8625,1.68135795692511,0.0107109389340365,0.247090365064944,30.3247657250897,0.0180089224028813,7.33333333333333,1.3172549558069,129.29096016741,2022-04-04,14,"before leafout",1.68135795692511
"226",19,"md","2086","Low","PineNeedle","blue oak",-2.241,NA,NA,NA,NA,NA,NA,1.3027548759558,NA,2022-05-09,21,"after leafout",NA
"227",21,"pd","2086","Low","PineNeedle","blue oak",-1.55366666666667,NA,NA,NA,NA,NA,NA,0.98745708275082,NA,2022-05-25,21,"after leafout",NA
"228",37,"pd","2086","Low","PineNeedle","blue oak",-1.8648,NA,0.0158832783768503,0.365630511970676,14.2650675953993,NA,5.33333333333333,0.916335023678845,NA,2022-09-15,37,"after leafout",NA
"229",14,"pd","2086","Low","PineNeedle","blue oak",-0.756333333333333,1.8236641221374,0.0107109389340365,0.247090365064944,30.3247657250897,0.019533155048407,7.33333333333333,1.3172549558069,140.233841581959,2022-04-04,14,"before leafout",1.8236641221374
"230",21,"md","2086","Low","PineNeedle","blue oak",-3.252,NA,NA,NA,NA,NA,NA,0.98745708275082,NA,2022-05-25,21,"after leafout",NA
"231",10,"pd","2086","Low","PineNeedle","blue oak",-0.936,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"232",37,"md","2086","Low","PineNeedle","blue oak",-4.3785,NA,0.0158832783768503,0.365630511970676,14.2650675953993,NA,5.33333333333333,0.916335023678845,NA,2022-09-15,37,"after leafout",NA
"233",37,"pd","2087","Low","PineNeedle","blue oak",-1.76057142857143,NA,0.0166607034015887,0.516449378312906,10.910898311117,NA,15.3333333333333,0.965815141203457,NA,2022-09-15,37,"after leafout",NA
"234",37,"md","2087","Low","PineNeedle","blue oak",-3.72733333333333,NA,0.0166607034015887,0.516449378312906,10.910898311117,NA,15.3333333333333,0.965815141203457,NA,2022-09-15,37,"after leafout",NA
"235",14,"pd","2087","Low","PineNeedle","blue oak",-0.617,1.81722054380665,0.00911953053757709,0.223350411070133,49.1368045422735,0.0165721982427572,9,1.38642954118116,131.998311379804,2022-04-04,14,"before leafout",1.81722054380665
"236",17,"md","2087","Low","PineNeedle","blue oak",-2.32733333333333,NA,0.0132841150584527,NA,21.8569791449736,NA,8.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"237",19,"md","2087","Low","PineNeedle","blue oak",-1.7395,NA,NA,NA,NA,NA,NA,1.31702733727481,NA,2022-05-09,21,"after leafout",NA
"238",21,"pd","2087","Low","PineNeedle","blue oak",-1.65,NA,NA,NA,NA,NA,NA,0.990731949781074,NA,2022-05-25,21,"after leafout",NA
"239",10,"pd","2087","Low","PineNeedle","blue oak",-1.15,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"240",21,"md","2088","Low","PineNeedle","blue oak",-2.8935,NA,NA,NA,NA,NA,NA,1.11296083764459,NA,2022-05-25,21,"after leafout",NA
"241",37,"pd","2088","Low","PineNeedle","blue oak",-1.79571428571429,NA,0.0161042478836372,0.17431900532113,5.15318335391647,NA,6.6,1.01078466517161,NA,2022-09-15,37,"after leafout",NA
"242",17,"md","2088","Low","PineNeedle","blue oak",-2.08566666666667,NA,0.0140034721300891,NA,15.7347843330582,NA,8.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"243",14,"pd","2088","Low","PineNeedle","blue oak",-0.201,NA,0.0114971760174387,0.13292360080164,23.8695491169555,NA,6.66666666666667,1.26346041309637,NA,2022-04-04,14,"before leafout",NA
"244",10,"pd","2088","Low","PineNeedle","blue oak",-1.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"245",19,"md","2088","Low","PineNeedle","blue oak",-1.65266666666667,NA,NA,NA,NA,NA,NA,1.1932272802567,NA,2022-05-09,21,"after leafout",NA
"246",21,"pd","2088","Low","PineNeedle","blue oak",-1.36766666666667,NA,NA,NA,NA,NA,NA,1.11296083764459,NA,2022-05-25,21,"after leafout",NA
"247",17,"pd","2088","Low","PineNeedle","blue oak",-0.842333333333333,NA,0.0140034721300891,NA,15.7347843330582,NA,8.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"248",37,"pd","2090","Low","PineNeedle","blue oak",-1.83357142857143,NA,0.0148002028456807,0.311856813294071,9.31417357128062,NA,6,1.01484183342664,NA,2022-09-15,37,"after leafout",NA
"249",14,"pd","2090","Low","PineNeedle","blue oak",-0.874666666666667,1.4502581538849,0.0119714292570988,0.195060099471919,42.8672052089739,0.0173616628937638,6.66666666666667,1.23179937720666,118.545484233456,2022-04-04,14,"before leafout",1.4502581538849
"250",19,"md","2090","Low","PineNeedle","blue oak",-2.00566666666667,NA,NA,NA,NA,NA,NA,1.33542137843612,NA,2022-05-09,21,"after leafout",NA
"251",10,"pd","2090","Low","PineNeedle","blue oak",-1.1595,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"252",21,"pd","2090","Low","PineNeedle","blue oak",-1.97875,NA,NA,NA,NA,NA,NA,1.00807311435229,NA,2022-05-25,21,"after leafout",NA
"253",17,"pd","2090","Low","PineNeedle","blue oak",-1.1926,NA,0.0130201784617536,NA,24.3391678787219,NA,5.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"254",17,"md","2090","Low","PineNeedle","blue oak",-2.244,NA,0.0130201784617536,NA,24.3391678787219,NA,5.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"255",21,"md","2090","Low","PineNeedle","blue oak",-2.665,NA,NA,NA,NA,NA,NA,1.00807311435229,NA,2022-05-25,21,"after leafout",NA
"256",9,"pd","2313","Ridge","LL","blue oak",-1.2625,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"257",17,"pd","2327",NA,NA,"blue oak",-1.235,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-25,17,"before leafout",NA
"258",33,"pd","2330","Ridge","LL","blue oak",-2.85233333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-18,37,"after leafout",NA
"259",17,"pd","2343","Hobbiton","LL","blue oak",-1.15466666666667,NA,0.0141467237572071,NA,27.8583284154036,NA,6.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"260",33,"md","2343","Hobbiton","LL","blue oak",-4.00233333333333,NA,0.0135389928080086,NA,27.3607062996243,NA,3.66666666666667,NA,NA,2022-08-18,37,"after leafout",NA
"261",14,"pd","2343","Hobbiton","LL","blue oak",-0.906666666666667,NA,0.00883367882131014,0.135558578563905,28.710678465484,NA,6.33333333333333,1.59030925009273,NA,2022-03-30,13,"before leafout",NA
"262",17,"pd","2343","Hobbiton","LL","blue oak",-1.15466666666667,NA,0.0141467237572071,NA,27.8583284154036,NA,6.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"263",14,"md","2343","Hobbiton","LL","blue oak",-2.65,NA,0.00883367882131014,0.135558578563905,NA,NA,6.33333333333333,1.40942369153503,NA,2022-04-06,14,"before leafout",NA
"264",12,"pd","2343","Hobbiton","LL","blue oak",-1.26666666666667,2.135,0.00883367882131014,0.135558578563905,28.710678465484,0.0188599042834972,6.33333333333333,1.59030925009273,138.365231946461,2022-03-25,13,"before leafout",2.135
"265",37,"pd","2343","Hobbiton","LL","blue oak",-2.38916666666667,NA,0.0135389928080086,NA,27.3607062996243,NA,3.66666666666667,NA,NA,2022-09-15,37,"after leafout",NA
"266",12,"pd","2343","Hobbiton","LL","blue oak",-1.26666666666667,2.135,0.00883367882131014,0.135558578563905,28.710678465484,0.0188599042834972,6.33333333333333,1.59030925009273,138.365231946461,2022-03-23,13,"before leafout",2.135
"267",12,"md","2343","Hobbiton","LL","blue oak",-2.12675,1.65564738292011,0.00883367882131014,0.135558578563905,28.710678465484,0.0146254572220589,6.33333333333333,1.59030925009273,107.299313423556,2022-03-25,13,"before leafout",1.65564738292011
"268",19,"md","2343","Hobbiton","LL","blue oak",-2.27533333333333,NA,NA,NA,NA,NA,6.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"269",21,"pd","2343","Hobbiton","LL","blue oak",-1.9245,NA,NA,0.406713221752006,NA,NA,6.33333333333333,0.928196640110142,NA,2022-05-25,21,"after leafout",NA
"270",21,"pd","2343","Hobbiton","LL","blue oak",-1.9245,NA,NA,0.406713221752006,NA,NA,6.33333333333333,0.928196640110142,NA,2022-05-23,21,"after leafout",NA
"271",21,"md","2343","Hobbiton","LL","blue oak",-3.721,NA,NA,0.406713221752006,NA,NA,6.33333333333333,0.928196640110142,NA,2022-05-23,21,"after leafout",NA
"272",19,"pd","2343","Hobbiton","LL","blue oak",-1.48633333333333,NA,NA,NA,NA,NA,6.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"273",37,"md","2343","Hobbiton","LL","blue oak",-2.989,NA,0.0135389928080086,NA,27.3607062996243,NA,3.66666666666667,NA,NA,2022-09-15,37,"after leafout",NA
"274",33,"pd","2343","Hobbiton","LL","blue oak",-3.085,NA,0.0135389928080086,NA,27.3607062996243,NA,3.66666666666667,NA,NA,2022-08-18,37,"after leafout",NA
"275",10,"pd","2343","Hobbiton","LL","blue oak",-1.23933333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"276",9,"pd","2343","Hobbiton","LL","blue oak",-1.15,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"277",12,"md","2343","Hobbiton","LL","blue oak",-2.12675,1.65564738292011,0.00883367882131014,0.135558578563905,28.710678465484,0.0146254572220589,6.33333333333333,1.59030925009273,107.299313423556,2022-03-23,13,"before leafout",1.65564738292011
"278",17,"md","2343","Hobbiton","LL","blue oak",-2.6195,NA,0.0141467237572071,NA,27.8583284154036,NA,6.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"279",17,"md","2343","Hobbiton","LL","blue oak",-2.6195,NA,0.0141467237572071,NA,27.8583284154036,NA,6.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"280",9,"pd","2344","Hobbiton","LL","blue oak",-1.4,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"281",33,"md","2346","Hobbiton","LL","blue oak",-5.112,NA,0.01231100720462,0.272566479725519,29.6511608235196,NA,6.33333333333333,0.705199628626265,NA,2022-08-18,37,"after leafout",NA
"282",37,"pd","2346","Hobbiton","LL","blue oak",-3.06666666666667,NA,0.01231100720462,0.272566479725519,29.6511608235196,NA,6.33333333333333,0.705199628626265,NA,2022-09-15,37,"after leafout",NA
