"","tree","plot","site","species","week","time","mpa","date_wp","lwc_bulk","lwc_leaf","date_wc","mpa_mean","lwc_mean","timing","mean_swc_per_dry_g","mean_swc_g","date_rwc","date_lfm","type","X.x","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","X.y","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","X","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent"
"643",2014,"Low","Cucu Mesa","blue oak",14,"md",2.5,2022-04-04,NA,1.09538461538462,2022-04-04,2.46666666666667,1.28807692307692,"early",NA,NA,NA,"2022-04-04","leaf",468,NA,2.8715,1.85153922542205,1.007,185.153922542205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2014,"Low","Cucu Mesa","blue oak",14,"pd",0.586,2022-04-04,1.3767539498398,NA,2022-04-04,0.787,1.3767539498398,"early",NA,NA,NA,"2022-04-04","leaf",353,NA,4.6911,1.61284393449928,1.7954,161.284393449928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2014,"Low","Cucu Mesa","blue oak",14,"md",2.5,2022-04-04,NA,1.48076923076923,2022-04-04,2.46666666666667,1.28807692307692,"early",NA,NA,NA,"2022-04-04","leaf",468,NA,2.8715,1.85153922542205,1.007,185.153922542205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2014,"Low","Cucu Mesa","blue oak",21,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-05-23","leaf",1111,NA,3.716,0.709291628334867,2.174,70.9291628334867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2015,"Low","Cucu Mesa","blue oak",14,"pd",0.498,2022-04-04,1.24515269025691,NA,2022-04-04,0.617666666666667,1.24515269025691,"early",NA,NA,NA,"2022-04-04","leaf",486,NA,7.9357,1.2413432751511,3.5406,124.13432751511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2015,"Low","Cucu Mesa","blue oak",14,"md",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","leaf",332,NA,6.5702,1.16773895542578,3.0309,116.773895542578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2015,"Low","Cucu Mesa","blue oak",15,"md",2.04,2022-04-13,0.940580179014343,0.874301675977654,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2015,"Low","Cucu Mesa","blue oak",14,"pd",0.768,2022-04-04,1.24515269025691,NA,2022-04-04,0.617666666666667,1.24515269025691,"early",NA,NA,NA,"2022-04-04","leaf",486,NA,7.9357,1.2413432751511,3.5406,124.13432751511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2015,"Low","Cucu Mesa","blue oak",15,"md",2.04,2022-04-13,0.940580179014343,0.874801901743265,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2015,"Low","Cucu Mesa","blue oak",15,"md",1.92,2022-04-13,0.940580179014343,0.874301675977654,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2015,"Low","Cucu Mesa","blue oak",15,"md",2.04,2022-04-13,0.940580179014343,0.8300395256917,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2015,"Low","Cucu Mesa","blue oak",14,"pd",0.587,2022-04-04,1.24515269025691,NA,2022-04-04,0.617666666666667,1.24515269025691,"early",NA,NA,NA,"2022-04-04","leaf",486,NA,7.9357,1.2413432751511,3.5406,124.13432751511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2015,"Low","Cucu Mesa","blue oak",15,"md",1.92,2022-04-13,0.940580179014343,0.874801901743265,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2015,"Low","Cucu Mesa","blue oak",15,"md",1.4,2022-04-13,0.940580179014343,0.874301675977654,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2015,"Low","Cucu Mesa","blue oak",15,"md",1.92,2022-04-13,0.940580179014343,0.8300395256917,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2015,"Low","Cucu Mesa","blue oak",15,"md",2.04,2022-04-13,0.940580179014343,0.79002079002079,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2015,"Low","Cucu Mesa","blue oak",15,"md",1.4,2022-04-13,0.940580179014343,0.874801901743265,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2015,"Low","Cucu Mesa","blue oak",15,"md",1.82,2022-04-13,0.940580179014343,0.874301675977654,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2015,"Low","Cucu Mesa","blue oak",15,"md",1.82,2022-04-13,0.940580179014343,0.8300395256917,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2015,"Low","Cucu Mesa","blue oak",15,"md",1.92,2022-04-13,0.940580179014343,0.79002079002079,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",2015,"Low","Cucu Mesa","blue oak",15,"md",1.82,2022-04-13,0.940580179014343,0.874801901743265,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",2015,"Low","Cucu Mesa","blue oak",17,"md",2.675,2022-04-27,0.9836867862969,NA,2022-04-27,2.731,0.9836867862969,"late",NA,NA,NA,"2022-04-27","leaf",796,NA,5.76,0.836149187121454,3.137,83.6149187121454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",2015,"Low","Cucu Mesa","blue oak",17,"md",2.702,2022-04-27,0.9836867862969,NA,2022-04-27,2.731,0.9836867862969,"late",NA,NA,NA,"2022-04-27","leaf",796,NA,5.76,0.836149187121454,3.137,83.6149187121454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",2015,"Low","Cucu Mesa","blue oak",15,"md",1.82,2022-04-13,0.940580179014343,0.79002079002079,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",2015,"Low","Cucu Mesa","blue oak",17,"md",2.816,2022-04-27,0.9836867862969,NA,2022-04-27,2.731,0.9836867862969,"late",NA,NA,NA,"2022-04-27","leaf",796,NA,5.76,0.836149187121454,3.137,83.6149187121454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",2015,"Low","Cucu Mesa","blue oak",17,"pd",1.258,2022-04-27,NA,NA,2022-04-27,1.326,NA,"late",NA,NA,NA,"2022-04-27","leaf",726,NA,3.208,0.874926943308007,1.711,87.4926943308007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",2015,"Low","Cucu Mesa","blue oak",17,"pd",1.328,2022-04-27,NA,NA,2022-04-27,1.326,NA,"late",NA,NA,NA,"2022-04-27","leaf",726,NA,3.208,0.874926943308007,1.711,87.4926943308007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",2015,"Low","Cucu Mesa","blue oak",17,"pd",1.338,2022-04-27,NA,NA,2022-04-27,1.326,NA,"late",NA,NA,NA,"2022-04-27","leaf",726,NA,3.208,0.874926943308007,1.711,87.4926943308007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",2015,"Low","Cucu Mesa","blue oak",17,"pd",1.38,2022-04-27,NA,NA,2022-04-27,1.326,NA,"late",NA,NA,NA,"2022-04-27","leaf",726,NA,3.208,0.874926943308007,1.711,87.4926943308007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",2015,"Low","Cucu Mesa","blue oak",19,"md",2.514,2022-05-09,NA,NA,NA,2.5325,NA,"late",0.952378693905408,0.281966666666667,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",2015,"Low","Cucu Mesa","blue oak",19,"md",2.551,2022-05-09,NA,NA,NA,2.5325,NA,"late",0.952378693905408,0.281966666666667,"2022-05-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",2015,"Low","Cucu Mesa","blue oak",21,"md",3.189,2022-05-25,0.714285714285714,NA,2022-05-23,3.1685,0.714285714285714,"late",0.848658341249233,0.251,"2022-05-27","2022-05-25","leaf",1206,NA,2.9395,0.874920270442658,1.5678,87.4920270442658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1664636482897
"675",2015,"Low","Cucu Mesa","blue oak",21,"md",3.148,2022-05-25,0.714285714285714,NA,2022-05-23,3.1685,0.714285714285714,"late",0.848658341249233,0.251,"2022-05-27","2022-05-25","leaf",1206,NA,2.9395,0.874920270442658,1.5678,87.4920270442658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.1664636482897
"676",2015,"Low","Cucu Mesa","blue oak",21,"pd",2.1,2022-05-25,0.902601902601903,NA,2022-05-23,1.982,0.902601902601903,"late",0.848658341249233,0.251,"2022-05-27","2022-05-25","leaf",1319,NA,3,0.818181818181818,1.65,81.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.356334313908
"677",2015,"Low","Cucu Mesa","blue oak",21,"pd",2.008,2022-05-25,0.902601902601903,NA,2022-05-23,1.982,0.902601902601903,"late",0.848658341249233,0.251,"2022-05-27","2022-05-25","leaf",1319,NA,3,0.818181818181818,1.65,81.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.356334313908
"678",2015,"Low","Cucu Mesa","blue oak",15,"md",1.4,2022-04-13,0.940580179014343,0.79002079002079,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",2015,"Low","Cucu Mesa","blue oak",21,"pd",1.838,2022-05-25,0.902601902601903,NA,2022-05-23,1.982,0.902601902601903,"late",0.848658341249233,0.251,"2022-05-27","2022-05-25","leaf",1319,NA,3,0.818181818181818,1.65,81.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.356334313908
"680",2015,"Low","Cucu Mesa","blue oak",29,"md",4.9,2022-07-19,0.611616161616162,NA,2022-07-19,4.7,0.611616161616162,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",2015,"Low","Cucu Mesa","blue oak",29,"md",4.6,2022-07-19,0.611616161616162,NA,2022-07-19,4.7,0.611616161616162,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",2015,"Low","Cucu Mesa","blue oak",29,"pd",3.5,2022-07-19,0.620666666666666,NA,2022-07-19,3.75,0.620666666666666,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",2015,"Low","Cucu Mesa","blue oak",29,"pd",4.5,2022-07-19,0.620666666666666,NA,2022-07-19,3.75,0.620666666666666,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",2015,"Low","Cucu Mesa","blue oak",29,"pd",3.6,2022-07-19,0.620666666666666,NA,2022-07-19,3.75,0.620666666666666,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",2015,"Low","Cucu Mesa","blue oak",29,"pd",3.4,2022-07-19,0.620666666666666,NA,2022-07-19,3.75,0.620666666666666,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",2015,"Low","Cucu Mesa","blue oak",33,"md",4.6,2022-08-18,NA,NA,NA,4.7,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",2015,"Low","Cucu Mesa","blue oak",33,"md",4.9,2022-08-18,NA,NA,NA,4.7,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",2015,"Low","Cucu Mesa","blue oak",33,"pd",4.5,2022-08-18,NA,NA,NA,3.75,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",2015,"Low","Cucu Mesa","blue oak",33,"pd",3.6,2022-08-18,NA,NA,NA,3.75,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",2015,"Low","Cucu Mesa","blue oak",33,"pd",3.4,2022-08-18,NA,NA,NA,3.75,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",2015,"Low","Cucu Mesa","blue oak",33,"pd",3.5,2022-08-18,NA,NA,NA,3.75,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",2015,"Low","Cucu Mesa","blue oak",15,"md",1.4,2022-04-13,0.940580179014343,0.8300395256917,2022-04-13,1.795,0.891435576186348,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",2020,"Chamise","Chamise","blue oak",10,"md",2.02,2022-03-08,1.23260869565217,1.08571428571429,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",2020,"Chamise","Chamise","blue oak",10,"md",2.2,2022-03-08,1.23260869565217,1.4125,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",2020,"Chamise","Chamise","blue oak",10,"md",2.2,2022-03-08,1.23260869565217,0.576190476190476,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",2020,"Chamise","Chamise","blue oak",11,"pd",1.64,2022-03-15,1.12927631578947,1.05242718446602,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"697",2020,"Chamise","Chamise","blue oak",10,"md",2.3,2022-03-08,1.23260869565217,1.08571428571429,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",2020,"Chamise","Chamise","blue oak",10,"md",2.2,2022-03-08,1.23260869565217,1.08571428571429,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",2020,"Chamise","Chamise","blue oak",11,"pd",1.64,2022-03-15,1.12927631578947,1.08849557522124,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"700",2020,"Chamise","Chamise","blue oak",11,"pd",1.786,2022-03-15,1.12927631578947,1.05242718446602,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"701",2020,"Chamise","Chamise","blue oak",11,"pd",1.786,2022-03-15,1.12927631578947,1,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"702",2020,"Chamise","Chamise","blue oak",10,"md",2.02,2022-03-08,1.23260869565217,0.576190476190476,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",2020,"Chamise","Chamise","blue oak",11,"pd",1.59,2022-03-15,1.12927631578947,1.09705882352941,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"704",2020,"Chamise","Chamise","blue oak",11,"pd",1.786,2022-03-15,1.12927631578947,1.08849557522124,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"705",2020,"Chamise","Chamise","blue oak",11,"pd",1.64,2022-03-15,1.12927631578947,1.09705882352941,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"706",2020,"Chamise","Chamise","blue oak",11,"pd",1.64,2022-03-15,1.12927631578947,1,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"707",2020,"Chamise","Chamise","blue oak",11,"pd",1.315,2022-03-15,1.12927631578947,1.09705882352941,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"708",2020,"Chamise","Chamise","blue oak",11,"pd",1.59,2022-03-15,1.12927631578947,1.08849557522124,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"709",2020,"Chamise","Chamise","blue oak",11,"pd",1.59,2022-03-15,1.12927631578947,1.05242718446602,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"710",2020,"Chamise","Chamise","blue oak",11,"pd",1.315,2022-03-15,1.12927631578947,1,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"711",2020,"Chamise","Chamise","blue oak",14,"md",2.4,2022-04-04,NA,0.813698630136986,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",2020,"Chamise","Chamise","blue oak",14,"md",2.4,2022-04-04,NA,0.787804878048781,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",2020,"Chamise","Chamise","blue oak",14,"md",2.3,2022-04-04,NA,0.802631578947369,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2020,"Chamise","Chamise","blue oak",14,"md",2.4,2022-04-04,NA,0.802631578947369,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",2020,"Chamise","Chamise","blue oak",14,"md",2.6,2022-04-04,NA,0.813698630136986,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",2020,"Chamise","Chamise","blue oak",14,"md",2.3,2022-04-04,NA,0.813698630136986,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",2020,"Chamise","Chamise","blue oak",14,"md",2.6,2022-04-04,NA,0.802631578947369,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",2020,"Chamise","Chamise","blue oak",14,"md",2.6,2022-04-04,NA,0.787804878048781,2022-04-04,2.43333333333333,0.801378362377712,"early",NA,NA,NA,"2022-04-04","leaf",457,NA,4.5005,1.0637868574311,2.1807,106.37868574311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",2020,"Chamise","Chamise","blue oak",10,"md",2.3,2022-03-08,1.23260869565217,0.576190476190476,2022-03-08,2.17333333333333,1.12870514147688,"early",NA,NA,NA,"2022-03-11","leaf",109,NA,13.1966,1.30653336595938,5.7214,130.653336595938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",2020,"Chamise","Chamise","blue oak",11,"pd",1.315,2022-03-15,1.12927631578947,1.05242718446602,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"721",2020,"Chamise","Chamise","blue oak",11,"pd",1.786,2022-03-15,1.12927631578947,1.09705882352941,2022-03-15,1.58275,1.09438585579682,"early",1.39786856127886,0.787,"2022-03-15","2022-03-15","leaf",168,NA,7.4446,1.37315906917437,3.137,137.315906917437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2896107768247
"722",2020,"Chamise","Chamise","blue oak",14,"pd",0.998,2022-04-04,1.0582889376371,NA,2022-04-04,0.68625,1.0582889376371,"early",NA,NA,NA,"2022-04-04","leaf",485,NA,6.7443,1.31675311737831,2.9111,131.675311737831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",2020,"Chamise","Chamise","blue oak",14,"pd",0.415,2022-04-04,1.0582889376371,NA,2022-04-04,0.68625,1.0582889376371,"early",NA,NA,NA,"2022-04-04","leaf",485,NA,6.7443,1.31675311737831,2.9111,131.675311737831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",2020,"Chamise","Chamise","blue oak",14,"pd",0.487,2022-04-04,1.0582889376371,NA,2022-04-04,0.68625,1.0582889376371,"early",NA,NA,NA,"2022-04-04","leaf",485,NA,6.7443,1.31675311737831,2.9111,131.675311737831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",2020,"Chamise","Chamise","blue oak",14,"pd",0.845,2022-04-04,1.0582889376371,NA,2022-04-04,0.68625,1.0582889376371,"early",NA,NA,NA,"2022-04-04","leaf",485,NA,6.7443,1.31675311737831,2.9111,131.675311737831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
