27/03/22 03:53:10,0,12.89,-0.003,0.022,28.8,0.00,-0.003,-0.500,0.490,-0.023,0.022,-0.050,-0.003,48.331,40.327,15.986,16.275,-0.023,0.130,-0.450,0.006,-0.022,-0.022,-0.095,49.941,46.111,15.931,16.493,-0.066,-0.720,0.160,-0.033,0.007,-0.038,-0.006,53.468,43.868,13.717,13.984,-0.159,-0.590,-2.450,-0.028,-0.111,-0.051,-0.168,47.221,48.361,14.658,14.999,-1004600,
27/03/22 04:08:10,0,12.89,-0.004,0.022,28.8,0.00,0.000,-0.430,0.490,-0.020,0.022,-0.048,0.000,48.213,39.950,15.837,16.125,-0.028,0.130,-0.530,0.006,-0.025,-0.022,-0.094,51.187,47.355,15.811,16.360,-0.042,-0.510,0.160,-0.024,0.007,-0.029,-0.006,54.676,43.158,13.650,13.934,-0.163,-0.670,-2.450,-0.032,-0.111,-0.054,-0.168,48.471,49.456,14.511,14.843,-1004600,
27/03/22 04:23:10,0,12.89,-0.004,0.021,28.8,0.00,0.003,-0.430,0.550,-0.020,0.025,-0.048,0.000,48.518,40.098,15.683,15.971,-0.012,0.190,-0.370,0.009,-0.018,-0.016,-0.091,50.652,46.254,15.665,16.221,-0.035,-0.510,0.220,-0.024,0.010,-0.032,-0.006,54.405,43.562,13.589,13.879,-0.164,-0.610,-2.540,-0.028,-0.115,-0.054,-0.172,48.251,49.546,14.351,14.684,-1004600,
27/03/22 04:38:10,0,12.89,-0.004,0.022,28.8,0.00,0.007,-0.370,0.550,-0.018,0.025,-0.048,0.003,48.832,39.321,15.520,15.812,-0.018,0.190,-0.450,0.009,-0.022,-0.016,-0.094,49.732,47.143,15.498,16.069,-0.042,-0.510,0.160,-0.024,0.007,-0.029,-0.009,53.469,43.298,13.520,13.819,-0.166,-0.690,-2.480,-0.032,-0.112,-0.055,-0.169,47.999,48.984,14.172,14.516,-1004600,
27/03/22 04:53:10,0,12.89,-0.003,0.021,28.8,0.00,0.011,-0.370,0.630,-0.017,0.028,-0.045,0.003,48.730,39.479,15.355,15.650,-0.018,0.190,-0.450,0.009,-0.022,-0.016,-0.094,51.133,45.802,15.327,15.907,-0.074,-0.720,0.080,-0.033,0.003,-0.038,-0.012,53.681,44.906,13.458,13.761,-0.161,-0.610,-2.480,-0.028,-0.112,-0.055,-0.169,48.268,48.579,13.990,14.341,-1004600,
27/03/22 05:08:10,0,12.89,-0.004,0.021,28.8,0.00,0.014,-0.310,0.630,-0.015,0.029,-0.046,0.003,48.166,40.318,15.157,15.476,0.000,0.330,-0.370,0.015,-0.018,-0.011,-0.091,51.335,46.522,15.165,15.753,-0.124,-1.150,0.080,-0.052,0.004,-0.058,-0.009,51.047,43.096,13.094,13.595,-0.174,-0.770,-2.560,-0.035,-0.116,-0.058,-0.172,47.233,48.634,13.826,14.175,-1004600,
27/03/22 05:23:10,0,12.88,-0.004,0.022,28.8,0.02,0.018,-0.240,0.630,-0.012,0.029,-0.046,0.003,48.864,40.182,14.955,15.287,0.014,0.520,-0.370,0.024,-0.018,-0.005,-0.091,50.412,45.753,14.991,15.591,0.029,-0.240,0.540,-0.012,0.024,-0.020,0.006,54.201,43.358,12.973,13.426,-0.152,-0.530,-2.400,-0.025,-0.109,-0.055,-0.170,46.611,48.581,13.638,14.001,-1004600,
27/03/22 05:38:10,0,12.88,-0.003,0.021,28.8,0.49,0.022,-0.180,0.650,-0.009,0.029,-0.047,0.000,47.111,39.934,14.704,15.080,-0.018,0.190,-0.450,0.009,-0.022,-0.016,-0.095,51.660,46.326,14.822,15.425,-0.320,-2.400,-0.390,-0.109,-0.019,-0.089,-0.025,48.798,42.342,12.454,13.191,-0.194,-1.160,-2.490,-0.054,-0.114,-0.068,-0.170,47.489,48.629,13.423,13.812,-1004600,
27/03/22 05:53:10,0,12.88,-0.003,0.021,28.8,12.92,-0.006,-0.560,0.510,-0.026,0.022,-0.053,-0.003,47.578,39.151,14.420,14.829,-0.019,0.250,-0.540,0.012,-0.025,-0.016,-0.098,50.777,46.687,14.582,15.228,0.038,-0.040,0.400,-0.003,0.018,-0.014,-0.003,54.965,43.443,12.233,12.905,-0.160,-0.590,-2.480,-0.028,-0.112,-0.054,-0.169,47.750,49.720,13.204,13.600,-1004600,
27/03/22 06:08:10,8,12.87,0.018,0.022,28.8,17.37,-0.010,-0.560,0.430,-0.026,0.019,-0.053,0.000,47.940,39.098,14.282,14.651,-0.076,-0.370,-0.620,-0.018,-0.029,-0.038,-0.098,51.652,46.838,14.440,15.057,-0.020,-0.240,0.080,-0.012,0.003,-0.023,-0.012,55.664,43.420,12.266,12.843,-0.177,-0.830,-2.540,-0.038,-0.115,-0.064,-0.175,48.480,49.465,13.045,13.420,-1004600,
27/03/22 06:23:10,8,12.92,0.033,0.022,28.8,16.76,-0.021,-0.690,0.350,-0.032,0.016,-0.055,-0.005,47.879,40.288,14.147,14.493,-0.101,-0.620,-0.690,-0.029,-0.032,-0.049,-0.104,50.771,45.283,14.290,14.895,-0.056,-0.560,0.080,-0.027,0.003,-0.037,-0.012,55.304,43.633,12.269,12.781,-0.172,-0.750,-2.530,-0.035,-0.115,-0.060,-0.170,48.684,49.564,12.890,13.250,-1004600,
27/03/22 06:38:10,8,12.99,0.045,0.022,28.8,15.92,-0.021,-0.620,0.290,-0.029,0.013,-0.056,-0.008,47.297,39.289,13.989,14.335,-0.120,-0.740,-0.830,-0.034,-0.039,-0.056,-0.105,50.987,46.897,14.208,14.760,-0.136,-0.890,-0.290,-0.042,-0.014,-0.048,-0.022,51.565,42.222,12.040,12.679,-0.210,-1.210,-2.760,-0.055,-0.125,-0.072,-0.179,47.558,48.698,12.723,13.083,-1004600,
27/03/22 06:53:10,8,13.15,0.058,0.021,28.8,18.03,-0.052,-0.970,0.060,-0.045,0.003,-0.067,-0.018,47.806,39.229,13.835,14.170,-0.137,-0.890,-0.890,-0.041,-0.041,-0.057,-0.106,51.933,45.199,14.160,14.657,-0.048,-0.420,0.000,-0.020,0.000,-0.033,-0.015,54.633,43.112,11.885,12.504,-0.195,-1.020,-2.680,-0.047,-0.122,-0.067,-0.175,47.541,48.267,12.570,12.909,-1004600,
27/03/22 07:08:10,8,13.34,0.068,0.021,28.8,16.62,-0.049,-0.970,0.130,-0.045,0.006,-0.066,-0.012,49.598,39.936,13.772,14.051,-0.072,-0.390,-0.560,-0.019,-0.026,-0.037,-0.096,52.307,46.667,14.153,14.581,-0.103,-0.890,0.000,-0.041,0.000,-0.048,-0.014,55.545,44.287,11.983,12.457,-0.170,-0.750,-2.490,-0.035,-0.113,-0.062,-0.168,48.270,48.738,12.503,12.778,-1004600,
27/03/22 07:23:10,8,13.56,0.101,0.021,28.8,17.61,-0.031,-0.770,0.250,-0.036,0.011,-0.059,-0.007,48.759,39.773,13.760,13.975,-0.025,0.110,-0.470,0.005,-0.022,-0.019,-0.093,51.817,46.329,14.152,14.527,-0.063,-0.610,0.060,-0.029,0.003,-0.035,-0.014,56.057,44.232,12.156,12.493,-0.152,-0.450,-2.480,-0.022,-0.113,-0.049,-0.167,48.920,49.491,12.462,12.684,-1004600,
27/03/22 07:38:10,8,13.76,0.105,0.021,28.8,19.32,0.019,-0.200,0.600,-0.010,0.027,-0.037,0.005,48.804,39.975,13.818,13.950,0.078,1.160,-0.180,0.052,-0.009,0.026,-0.082,51.957,47.299,14.181,14.496,0.003,-0.260,0.320,-0.013,0.015,-0.020,-0.005,55.905,45.319,12.380,12.597,-0.110,0.130,-2.320,0.006,-0.105,-0.027,-0.167,49.743,51.039,12.430,12.608,-1004600,
27/03/22 07:53:10,8,13.81,0.110,0.021,28.8,18.48,0.105,0.810,1.130,0.037,0.051,-0.002,0.018,50.293,40.222,13.877,13.951,0.252,2.730,0.480,0.123,0.021,0.095,-0.062,52.449,48.206,14.228,14.486,0.129,0.510,0.650,0.023,0.029,0.015,0.008,55.960,45.373,12.572,12.715,-0.012,1.570,-2.000,0.070,-0.091,0.030,-0.154,49.380,50.519,12.403,12.544,-1004600,
27/03/22 08:08:11,8,13.95,0.134,0.021,28.8,19.74,0.210,1.870,1.980,0.084,0.089,0.036,0.043,50.724,40.650,13.951,13.965,0.527,5.340,1.400,0.240,0.062,0.195,-0.032,52.667,48.683,14.273,14.492,0.303,1.490,1.200,0.067,0.054,0.053,0.021,58.214,45.566,12.764,12.839,0.079,2.890,-1.690,0.130,-0.077,0.077,-0.140,50.356,50.099,12.393,12.494,-1004600,
27/03/22 08:23:11,1,14.41,0.145,0.021,28.8,23.22,0.343,3.330,2.930,0.150,0.132,0.086,0.076,50.187,40.791,13.998,13.980,0.659,6.580,1.850,0.296,0.083,0.250,-0.015,52.819,49.662,14.378,14.525,0.500,2.650,1.790,0.119,0.080,0.102,0.043,57.136,45.468,12.978,12.977,0.185,4.330,-1.210,0.194,-0.055,0.134,-0.124,50.035,50.604,12.370,12.448,-1004600,
27/03/22 08:38:11,1,14.41,0.134,0.020,28.8,24.56,0.425,4.190,3.570,0.188,0.160,0.116,0.093,50.763,41.106,14.013,13.978,0.782,7.660,2.360,0.344,0.106,0.293,-0.003,51.057,49.143,14.480,14.571,0.598,3.190,2.120,0.143,0.095,0.126,0.054,59.457,46.811,13.298,13.164,0.247,5.140,-0.910,0.231,-0.042,0.170,-0.112,49.776,51.330,12.349,12.403,-1004600,
27/03/22 08:53:11,1,14.41,0.130,0.021,28.8,19.74,0.420,4.120,3.540,0.185,0.159,0.113,0.090,51.030,41.371,14.007,13.964,0.732,7.240,2.120,0.326,0.095,0.274,-0.013,51.153,49.653,14.538,14.605,0.557,2.890,2.060,0.129,0.092,0.112,0.055,58.211,46.131,13.695,13.416,0.239,4.990,-0.910,0.224,-0.042,0.165,-0.112,51.212,51.523,12.366,12.381,-1004600,
27/03/22 09:08:11,8,14.14,0.113,0.021,28.8,18.04,0.536,5.390,4.360,0.242,0.196,0.159,0.119,53.099,41.626,14.014,13.952,0.897,8.780,2.710,0.395,0.122,0.332,0.008,52.559,49.557,14.588,14.628,0.648,3.420,2.330,0.154,0.105,0.138,0.060,57.015,48.811,14.031,13.677,0.364,6.670,-0.340,0.300,-0.016,0.236,-0.094,50.699,51.994,12.398,12.380,-1004600,
27/03/22 09:23:11,1,14.41,0.117,0.020,28.8,25.02,0.592,5.990,4.770,0.269,0.214,0.183,0.134,52.814,42.903,14.070,13.966,0.959,9.350,2.930,0.420,0.132,0.365,0.017,51.997,49.408,14.730,14.685,0.754,4.040,2.650,0.181,0.119,0.165,0.070,57.173,47.417,14.313,13.909,0.378,6.830,-0.240,0.307,-0.012,0.248,-0.085,51.159,51.626,12.469,12.406,-1004600,
27/03/22 09:38:11,1,14.41,0.117,0.021,28.8,19.66,0.682,6.860,5.550,0.309,0.249,0.216,0.157,53.134,42.391,14.150,14.011,1.105,10.670,3.500,0.479,0.157,0.424,0.040,51.362,51.828,14.984,14.806,0.922,4.990,3.190,0.224,0.143,0.204,0.087,57.169,46.333,14.555,14.126,0.427,7.470,0.000,0.335,0.000,0.281,-0.074,50.620,52.172,12.600,12.480,-1004600,
27/03/22 09:53:11,8,14.25,0.106,0.021,28.8,18.75,0.676,6.820,5.490,0.306,0.247,0.211,0.156,54.059,43.005,14.232,14.068,1.066,10.260,3.410,0.461,0.153,0.410,0.042,54.101,51.668,15.366,15.019,0.986,5.520,3.220,0.248,0.144,0.216,0.085,57.380,46.799,14.675,14.298,0.445,7.660,0.140,0.344,0.006,0.288,-0.065,49.170,52.949,12.805,12.609,-1004600,
27/03/22 10:08:10,8,14.28,0.109,0.021,28.8,18.20,0.732,7.370,5.960,0.331,0.268,0.237,0.173,53.113,43.879,14.330,14.143,1.117,10.750,3.580,0.483,0.161,0.432,0.049,50.521,51.659,15.709,15.273,1.052,5.690,3.650,0.256,0.164,0.229,0.095,56.819,47.063,14.782,14.425,0.468,7.940,0.270,0.357,0.012,0.297,-0.058,50.261,54.299,13.060,12.797,-1004600,
27/03/22 10:23:11,1,14.41,0.116,0.020,28.8,24.71,0.717,7.180,5.870,0.323,0.263,0.233,0.172,53.067,42.845,14.453,14.244,1.152,11.100,3.680,0.498,0.165,0.438,0.045,50.012,51.721,15.805,15.448,1.041,5.580,3.660,0.250,0.164,0.231,0.101,60.026,47.945,15.013,14.569,0.488,8.200,0.380,0.368,0.017,0.312,-0.054,50.360,52.739,13.306,13.006,-1004600,
27/03/22 10:38:11,1,14.41,0.125,0.020,28.8,22.51,0.726,7.290,5.930,0.328,0.266,0.236,0.175,53.357,43.296,14.621,14.377,1.084,10.490,3.410,0.471,0.153,0.417,0.041,51.005,51.470,15.943,15.598,0.999,5.340,3.520,0.240,0.158,0.224,0.101,59.200,47.533,15.463,14.839,0.466,7.860,0.320,0.353,0.015,0.298,-0.055,50.625,54.250,13.576,13.237,-1004600,
27/03/22 10:53:11,1,14.42,0.129,0.020,28.8,24.89,0.716,7.170,5.870,0.322,0.263,0.232,0.177,53.197,43.138,14.814,14.538,1.107,10.680,3.500,0.480,0.157,0.428,0.047,51.157,53.536,16.203,15.816,1.034,5.550,3.630,0.249,0.163,0.223,0.105,57.380,48.192,15.958,15.189,0.485,7.990,0.550,0.359,0.025,0.306,-0.044,50.961,53.754,13.948,13.522,-1004600,
27/03/22 11:08:11,1,14.41,0.132,0.020,28.8,24.01,0.746,7.450,6.140,0.335,0.276,0.246,0.185,52.396,43.326,15.021,14.717,1.109,10.590,3.650,0.476,0.164,0.433,0.057,51.417,51.986,16.562,16.100,1.169,6.370,3.990,0.286,0.180,0.257,0.114,55.763,46.837,16.100,15.418,0.509,8.310,0.670,0.373,0.030,0.319,-0.041,50.214,54.922,14.324,13.855,-1004600,
27/03/22 11:23:11,1,14.42,0.133,0.020,28.8,24.09,0.690,6.940,5.610,0.312,0.252,0.226,0.168,53.790,43.583,15.261,14.923,1.078,10.420,3.410,0.468,0.153,0.416,0.047,51.192,52.743,16.963,16.451,1.113,6.060,3.820,0.272,0.171,0.247,0.112,57.624,46.632,16.335,15.609,0.508,8.340,0.620,0.375,0.028,0.315,-0.044,50.512,56.050,14.627,14.163,-1004600,
27/03/22 11:38:10,1,14.42,0.133,0.019,28.8,23.93,0.666,6.610,5.530,0.297,0.249,0.212,0.164,54.257,43.630,15.460,15.117,1.021,9.920,3.150,0.445,0.142,0.385,0.032,51.415,51.571,17.101,16.692,1.038,5.550,3.660,0.249,0.165,0.228,0.104,57.123,48.349,16.635,15.859,0.458,7.630,0.430,0.342,0.019,0.288,-0.051,50.760,55.057,14.950,14.461,-1004600,
27/03/22 11:53:11,1,14.42,0.133,0.020,28.8,24.07,0.676,6.820,5.490,0.306,0.247,0.222,0.165,53.379,43.168,15.718,15.336,1.016,9.750,3.280,0.438,0.147,0.390,0.037,51.143,51.453,17.244,16.872,1.133,6.210,3.840,0.279,0.172,0.244,0.107,54.173,46.380,16.809,16.080,0.468,7.750,0.490,0.348,0.022,0.290,-0.049,50.716,54.340,15.250,14.765,-1004600,
27/03/22 12:08:11,1,14.41,0.131,0.020,28.8,23.80,0.695,6.930,5.720,0.311,0.257,0.220,0.168,52.392,42.595,15.905,15.540,0.976,9.500,3.010,0.427,0.136,0.377,0.030,52.298,52.349,17.564,17.133,1.145,6.200,3.960,0.279,0.178,0.240,0.109,54.285,46.337,16.738,16.156,0.456,7.590,0.430,0.341,0.020,0.286,-0.050,50.315,53.784,15.473,15.034,-1004600,
27/03/22 12:23:10,1,14.41,0.130,0.020,28.8,23.92,0.675,6.740,5.560,0.302,0.250,0.217,0.167,53.994,42.539,16.110,15.737,0.969,9.240,3.190,0.415,0.143,0.373,0.039,52.540,53.006,17.958,17.435,1.264,6.880,4.330,0.309,0.195,0.269,0.117,54.284,46.334,16.616,16.152,0.499,8.120,0.680,0.365,0.031,0.309,-0.042,50.101,55.122,15.772,15.303,-1004600,
27/03/22 12:38:10,1,14.42,0.127,0.020,28.8,23.81,0.656,6.560,5.390,0.294,0.242,0.214,0.163,54.292,42.994,16.371,15.971,1.009,9.690,3.250,0.435,0.146,0.382,0.035,51.189,51.912,18.213,17.720,1.223,6.660,4.190,0.299,0.188,0.258,0.113,55.476,46.959,16.517,16.130,0.481,7.910,0.570,0.355,0.026,0.298,-0.048,50.152,53.622,16.041,15.586,-1004600,
27/03/22 12:53:11,1,14.41,0.125,0.021,28.8,24.24,0.614,6.170,5.010,0.277,0.225,0.190,0.144,53.004,42.950,16.644,16.229,0.894,8.830,2.620,0.396,0.117,0.336,0.012,51.255,51.564,18.372,17.936,1.042,5.470,3.790,0.246,0.170,0.219,0.101,55.834,46.801,16.554,16.136,0.435,7.340,0.300,0.329,0.014,0.267,-0.060,50.768,54.391,16.281,15.834,-1004600,
27/03/22 13:08:10,1,14.42,0.125,0.020,28.8,23.94,0.709,7.100,5.820,0.319,0.261,0.232,0.173,54.170,42.866,16.849,16.447,1.007,9.800,3.110,0.440,0.140,0.385,0.033,50.951,51.417,18.552,18.120,1.156,6.200,4.060,0.278,0.182,0.248,0.114,55.197,46.011,16.721,16.226,0.473,7.880,0.440,0.354,0.020,0.288,-0.056,49.680,54.545,16.498,16.079,-1004600,
27/03/22 13:23:10,1,14.41,0.122,0.020,28.8,22.83,0.689,6.880,5.680,0.309,0.255,0.222,0.171,53.439,43.381,17.057,16.677,1.003,9.750,3.110,0.438,0.140,0.383,0.029,50.645,50.542,18.659,18.297,1.178,6.390,4.060,0.287,0.182,0.251,0.113,54.690,46.589,16.695,16.275,0.477,7.880,0.520,0.354,0.023,0.291,-0.051,50.398,53.036,16.640,16.269,-1004600,
27/03/22 13:38:10,1,14.42,0.124,0.019,28.8,23.11,0.711,7.120,5.830,0.319,0.262,0.223,0.172,55.102,42.825,17.223,16.872,0.977,9.430,3.090,0.423,0.139,0.375,0.028,52.301,51.370,18.811,18.456,1.120,6.010,3.930,0.270,0.176,0.243,0.110,56.506,46.649,16.750,16.284,0.426,7.170,0.320,0.322,0.014,0.266,-0.059,49.979,53.445,16.836,16.460,-1004600,
27/03/22 13:53:11,1,14.41,0.120,0.020,28.8,22.54,0.653,6.550,5.340,0.294,0.240,0.206,0.159,52.999,43.360,17.369,17.049,0.917,8.910,2.840,0.400,0.127,0.345,0.019,50.807,50.134,18.959,18.638,0.957,4.990,3.500,0.224,0.157,0.206,0.098,58.039,47.048,17.128,16.450,0.414,7.130,0.130,0.321,0.006,0.257,-0.067,50.814,53.194,17.026,16.661,-1004600,
27/03/22 14:08:11,1,14.41,0.118,0.020,28.8,24.14,0.662,6.610,5.450,0.297,0.245,0.210,0.161,52.864,42.807,17.508,17.212,0.887,8.500,2.890,0.381,0.129,0.340,0.019,50.585,50.896,19.037,18.748,0.904,4.790,3.230,0.215,0.145,0.196,0.091,57.350,47.496,17.570,16.728,0.370,6.560,-0.100,0.295,-0.006,0.233,-0.079,50.704,52.102,17.076,16.788,-1004600,
27/03/22 14:23:11,1,14.41,0.121,0.020,28.8,21.45,0.619,6.140,5.140,0.275,0.231,0.193,0.152,51.052,43.326,17.647,17.365,0.908,8.810,2.820,0.396,0.127,0.343,0.017,50.076,49.559,19.124,18.886,0.844,4.640,2.840,0.209,0.127,0.180,0.081,54.466,45.953,17.759,16.976,0.289,5.470,-0.450,0.246,-0.021,0.187,-0.089,49.883,51.850,17.104,16.885,-1004600,
27/03/22 14:38:11,8,14.30,0.096,0.020,28.8,17.89,0.494,4.820,4.190,0.216,0.188,0.137,0.115,51.485,41.993,17.631,17.436,0.743,7.450,2.050,0.334,0.092,0.275,-0.015,50.692,49.088,18.957,18.880,0.668,3.630,2.300,0.163,0.103,0.129,0.057,53.353,44.838,17.511,17.001,0.176,3.980,-1.000,0.178,-0.046,0.123,-0.112,49.535,51.089,17.050,16.919,-1004600,
27/03/22 14:53:10,1,14.41,0.114,0.021,28.8,22.60,0.408,3.920,3.540,0.176,0.159,0.104,0.095,50.215,40.978,17.536,17.422,0.608,6.060,1.730,0.272,0.078,0.224,-0.027,51.054,48.466,18.796,18.805,0.606,3.280,2.090,0.147,0.094,0.119,0.049,55.367,45.199,17.211,16.892,0.140,3.540,-1.210,0.159,-0.055,0.104,-0.123,49.605,49.917,16.971,16.913,-1004600,
27/03/22 15:08:11,8,14.16,0.057,0.021,28.8,17.04,0.390,3.710,3.410,0.167,0.153,0.094,0.088,50.414,41.592,17.480,17.402,0.591,5.910,1.650,0.266,0.074,0.213,-0.028,50.339,48.734,18.715,18.755,0.521,2.770,1.850,0.124,0.083,0.095,0.040,53.251,43.652,17.003,16.801,0.117,3.140,-1.230,0.141,-0.056,0.091,-0.123,49.294,49.866,16.905,16.895,-1004600,
27/03/22 15:23:11,8,14.01,0.054,0.021,28.8,15.49,0.266,2.270,2.620,0.102,0.117,0.046,0.064,50.433,40.936,17.339,17.333,0.426,4.380,1.060,0.197,0.047,0.150,-0.047,49.913,47.325,18.496,18.637,0.363,1.790,1.440,0.081,0.065,0.059,0.028,54.096,44.751,16.691,16.639,0.001,1.540,-1.700,0.069,-0.078,0.029,-0.139,48.600,50.981,16.809,16.855,-1004600,
27/03/22 15:38:10,8,14.05,0.057,0.020,28.8,15.21,0.226,1.920,2.240,0.086,0.101,0.035,0.055,49.873,41.464,17.234,17.253,0.359,3.730,0.860,0.167,0.038,0.124,-0.052,52.609,47.952,18.353,18.518,0.290,1.410,1.170,0.064,0.052,0.046,0.021,54.758,44.330,16.535,16.518,0.013,1.760,-1.700,0.079,-0.077,0.039,-0.138,49.458,49.924,16.728,16.804,-1004600,
27/03/22 15:53:10,8,14.04,0.049,0.020,28.8,15.92,0.237,2.050,2.310,0.092,0.104,0.038,0.053,49.251,40.839,17.145,17.188,0.376,3.880,0.920,0.174,0.041,0.134,-0.050,50.974,47.558,18.205,18.409,0.312,1.540,1.240,0.069,0.055,0.049,0.026,53.871,44.269,16.385,16.418,0.004,1.590,-1.700,0.072,-0.078,0.031,-0.139,49.201,49.510,16.651,16.756,-1004600,
27/03/22 16:08:10,8,14.12,0.066,0.021,28.8,17.75,0.194,1.590,2.000,0.071,0.089,0.026,0.048,49.512,40.842,17.051,17.113,0.276,2.930,0.590,0.132,0.026,0.098,-0.060,51.407,47.578,18.062,18.291,0.247,1.110,1.090,0.050,0.049,0.038,0.023,53.720,43.861,16.284,16.322,-0.017,1.320,-1.830,0.059,-0.083,0.023,-0.146,49.453,50.593,16.573,16.698,-1004600,
27/03/22 16:23:10,8,14.39,0.113,0.021,28.8,17.75,0.251,2.240,2.380,0.101,0.107,0.048,0.062,50.539,40.884,17.011,17.064,0.381,3.920,0.950,0.176,0.042,0.138,-0.050,52.040,47.952,18.004,18.206,0.343,1.570,1.490,0.070,0.067,0.058,0.030,54.533,44.934,16.285,16.276,0.038,2.080,-1.580,0.093,-0.072,0.053,-0.134,49.299,50.439,16.524,16.650,-1004600,
27/03/22 16:38:11,1,13.92,0.018,0.021,28.8,21.48,0.268,2.390,2.520,0.107,0.113,0.053,0.064,49.714,41.720,17.011,17.049,0.405,4.120,1.050,0.185,0.047,0.147,-0.044,50.802,48.783,17.956,18.151,0.354,1.680,1.470,0.076,0.066,0.060,0.031,54.911,45.154,16.271,16.252,0.010,1.710,-1.720,0.077,-0.078,0.037,-0.139,50.078,50.389,16.484,16.612,-1004600,
27/03/22 16:53:11,1,13.66,0.016,0.021,28.8,21.42,0.227,1.980,2.190,0.089,0.098,0.035,0.051,50.598,40.527,16.954,17.015,0.318,3.360,0.700,0.151,0.031,0.112,-0.060,51.577,48.162,17.834,18.069,0.305,1.490,1.220,0.067,0.055,0.046,0.024,54.807,43.968,16.183,16.208,-0.033,1.080,-1.880,0.048,-0.085,0.011,-0.146,47.954,49.921,16.420,16.565,-1004600,
27/03/22 17:08:11,1,13.44,0.016,0.021,28.8,18.92,0.196,1.650,1.950,0.074,0.088,0.024,0.043,49.355,40.947,16.843,16.942,0.286,3.120,0.510,0.141,0.023,0.101,-0.063,50.585,46.757,17.681,17.957,0.228,1.050,0.980,0.047,0.044,0.032,0.017,53.671,43.812,16.033,16.122,-0.047,0.900,-1.940,0.040,-0.088,0.003,-0.151,48.172,50.142,16.333,16.501,-1004600,
27/03/22 17:23:10,1,13.27,0.018,0.021,28.8,17.62,0.141,1.090,1.510,0.049,0.067,0.007,0.030,48.595,40.597,16.711,16.846,0.190,2.190,0.220,0.098,0.010,0.066,-0.073,50.967,46.567,17.536,17.837,0.140,0.590,0.670,0.026,0.030,0.011,0.003,54.810,43.402,15.853,16.015,-0.081,0.430,-2.080,0.019,-0.095,-0.009,-0.149,49.059,50.613,16.232,16.425,-1004600,
27/03/22 17:38:11,8,13.18,0.017,0.021,28.8,17.47,0.115,0.810,1.330,0.036,0.060,-0.008,0.023,49.731,40.073,16.565,16.734,0.145,1.740,0.080,0.079,0.003,0.047,-0.078,51.324,46.511,17.365,17.704,0.117,0.460,0.590,0.020,0.027,0.008,0.006,54.301,43.872,15.670,15.885,-0.094,0.220,-2.110,0.010,-0.096,-0.021,-0.155,47.538,49.921,16.133,16.343,-1004600,
27/03/22 17:53:11,8,13.13,0.017,0.021,28.8,13.28,0.101,0.550,1.350,0.025,0.060,-0.013,0.023,48.500,40.759,16.404,16.605,0.139,1.680,0.080,0.076,0.003,0.042,-0.078,50.953,47.537,17.196,17.562,0.072,0.130,0.520,0.006,0.023,-0.006,0.003,53.326,43.566,15.549,15.771,-0.095,0.140,-2.040,0.006,-0.093,-0.024,-0.155,49.272,49.167,16.038,16.256,-1004600,
27/03/22 18:08:11,0,13.11,-0.004,0.021,28.8,13.13,0.069,0.300,1.000,0.014,0.045,-0.020,0.015,49.428,40.184,16.337,16.514,0.108,1.360,0.000,0.061,0.000,0.031,-0.078,51.367,47.953,17.120,17.455,0.070,0.190,0.440,0.009,0.020,-0.003,0.000,54.920,43.820,15.526,15.704,-0.112,0.000,-2.210,0.000,-0.101,-0.027,-0.156,49.387,50.112,15.971,16.181,-1004600,
27/03/22 18:23:10,0,13.10,-0.004,0.021,28.8,9.47,0.076,0.360,1.060,0.017,0.048,-0.020,0.018,49.427,40.857,16.284,16.448,0.094,1.320,-0.130,0.059,-0.007,0.029,-0.081,51.732,46.918,17.026,17.361,0.005,-0.370,0.440,-0.018,0.020,-0.023,0.000,53.467,43.866,15.486,15.657,-0.112,0.000,-2.210,0.000,-0.101,-0.030,-0.159,48.189,50.003,15.904,16.112,-1004600,
27/03/22 18:38:10,0,13.09,-0.004,0.022,28.8,1.69,0.069,0.300,1.000,0.014,0.045,-0.023,0.015,48.390,40.236,16.165,16.355,0.084,1.190,-0.130,0.053,-0.007,0.024,-0.082,51.744,47.241,16.888,17.245,0.078,0.250,0.440,0.012,0.020,0.003,-0.003,53.340,43.888,15.366,15.577,-0.112,-0.050,-2.150,-0.003,-0.097,-0.030,-0.157,48.443,51.087,15.819,16.035,-1004600,
27/03/22 18:53:10,0,13.09,-0.005,0.022,28.8,0.00,0.059,0.130,1.000,0.005,0.045,-0.028,0.015,50.558,40.070,16.086,16.270,0.076,1.010,-0.050,0.045,-0.003,0.018,-0.082,51.484,47.240,16.785,17.140,0.043,-0.040,0.440,-0.003,0.020,-0.011,0.000,54.333,44.570,15.316,15.509,-0.117,-0.050,-2.240,-0.003,-0.102,-0.031,-0.157,48.458,50.428,15.726,15.952,-1004600,
27/03/22 19:08:10,0,13.08,-0.004,0.021,28.8,0.00,0.048,0.000,0.940,0.000,0.042,-0.030,0.013,48.555,40.398,16.015,16.194,0.054,0.890,-0.210,0.040,-0.010,0.013,-0.085,51.381,47.396,16.640,17.017,0.044,-0.100,0.520,-0.006,0.023,-0.011,0.003,53.913,44.305,15.255,15.447,-0.118,-0.050,-2.260,-0.003,-0.102,-0.034,-0.161,48.242,49.796,15.600,15.850,-1004600,
