Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2093_9.12.22_b1_y0.jpg,43,52.430,1.219,8.823,6.066,2.008,0.610,84.520,0.431,0.882,2.205,990.395,1620.535,84.487,0.676
