Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2382_9.12.22_b2_y0_b.jpg,8,8.802,1.100,1.481,3.137,1.045,0.477,82.881,0.576,0.806,1.255,906.875,2445,113.268,0.524
