 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	2.826	255	255	255	14.077	3.296	14.077	3.296	9.594	13.130	1.448	1.833	3.481	2.897	1.242	108.355	0.386	3.622	1626	173	106.509	1.518	2.332	0.429	0.771
2	3.637	255	255	255	6.474	3.843	6.474	3.843	9.259	5.565	1.908	1.732	3.506	3.277	1.413	78.131	0.533	3.562	728	644	77.792	1.583	2.319	0.431	0.910
3	3.075	255	255	255	2.498	4.176	2.498	4.176	9.152	1.556	2.845	1.741	2.812	2.691	1.455	111.370	0.461	3.005	248	341	111.564	1.648	1.849	0.541	0.888
4	0.528	255	255	255	9.911	4.178	9.911	4.178	3.932	9.456	3.498	0.854	1.406	1.094	0.614	98.939	0.429	1.427	1137	418	99.794	0.760	1.783	0.561	0.750
5	2.735	255	255	255	12.447	7.903	12.447	7.903	8.601	11.724	6.602	1.506	3.063	2.585	1.347	74.712	0.465	3.228	1425	1151	69.357	1.497	1.919	0.521	0.862
6	2.978	255	255	255	9.049	8.297	9.049	8.297	8.339	8.159	6.795	1.849	2.912	2.781	1.363	64.904	0.538	3.076	1012	1160	70.283	1.451	2.040	0.490	0.912
7	3.626	255	255	255	5.978	8.554	5.978	8.554	9.380	4.929	7.063	2.075	3.197	3.266	1.414	118.048	0.518	3.602	619	845	118.589	1.621	2.310	0.433	0.891
8	2.604	255	255	255	2.819	9.745	2.819	9.745	7.408	2.092	8.218	1.506	2.761	2.469	1.343	93.879	0.596	2.771	320	982	94.677	1.431	1.839	0.544	0.915
