Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2381_9.2.22_b2_y0.jpg,13,9.948,0.765,1.674,2.127,0.715,0.385,74.919,0.632,0.840,0.788,765,1801.923,98.464,0.410
