Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2088_9.12.22_b1_y0.jpg,33,17.169,0.520,2.889,2.124,0.716,0.381,73.975,0.614,0.858,0.807,871.939,1853.879,73.490,0.417
