Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2092_9.12.22_b1_y1_b.jpg,31,61.783,1.993,10.397,7.650,2.780,0.727,94.642,0.397,0.855,3.084,1293.129,1286.935,96.345,0.806
