 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	9.294	255	255	255	10.871	4.363	10.871	4.363	16.972	9.319	2.017	3.176	5.445	4.415	2.680	104.153	0.405	5.530	1232	240	100.063	2.987	1.647	0.607	0.847
2	6.381	255	255	255	2.983	3.947	2.983	3.947	12.782	1.672	2.042	2.538	4.571	3.529	2.302	88.209	0.491	4.581	344	243	93.681	2.462	1.533	0.652	0.870
3	8.442	255	255	255	16.051	5.217	16.051	5.217	15.533	14.496	2.176	2.908	5.244	4.199	2.560	83.324	0.440	5.259	1875	883	85.693	2.886	1.640	0.610	0.859
4	8.532	255	255	255	7.045	4.597	7.045	4.597	16.827	5.639	2.445	2.866	5.202	4.188	2.594	98.053	0.379	5.203	785	291	91.203	2.776	1.615	0.619	0.854
5	4.508	255	255	255	14.077	9.649	14.077	9.649	12.077	13.017	7.613	2.244	3.739	3.005	1.910	116.057	0.388	3.963	1585	907	109.703	2.096	1.573	0.636	0.853
6	5.126	255	255	255	8.137	9.693	8.137	9.693	11.782	6.933	8.218	2.420	3.546	3.013	2.166	108.231	0.464	3.673	861	984	107.855	2.357	1.391	0.719	0.871
7	9.380	255	255	255	3.097	10.652	3.097	10.652	16.033	1.613	8.261	2.908	5.588	4.626	2.582	91.817	0.459	5.588	334	1648	89.569	2.767	1.792	0.558	0.907
8	9.557	255	255	255	11.833	13.081	11.833	13.081	16.181	10.277	10.933	3.134	5.294	4.368	2.785	98.175	0.459	5.409	1327	1301	101.834	3.080	1.568	0.638	0.881
9	3.190	255	255	255	6.026	12.694	6.026	12.694	8.378	5.084	11.101	1.983	2.807	2.290	1.774	86.965	0.571	2.815	704	1655	85.549	1.886	1.291	0.774	0.903
