 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.140	255	255	255	5.653	3.753	5.653	3.753	9.868	4.840	1.479	1.689	3.992	3.413	1.544	89.154	0.534	3.992	668	651	88.794	1.687	2.210	0.452	0.917
2	3.417	255	255	255	2.029	3.518	2.029	3.518	8.836	1.303	1.933	1.445	3.487	3.218	1.352	86.008	0.550	3.494	245	645	86.553	1.379	2.380	0.420	0.938
3	2.196	255	255	255	9.059	3.464	9.059	3.464	6.983	8.395	2.269	1.303	2.546	2.396	1.167	100.115	0.566	2.607	1066	271	103.230	1.207	2.052	0.487	0.914
4	2.836	255	255	255	6.675	7.562	6.675	7.562	8.369	5.941	6.160	1.395	3.168	2.827	1.277	90.429	0.509	3.187	802	1110	83.793	1.391	2.214	0.452	0.893
5	0.430	255	255	255	9.161	6.926	9.161	6.926	2.841	8.866	6.361	0.655	1.025	0.995	0.550	102.411	0.669	1.048	1075	757	102.031	0.585	1.809	0.553	0.933
6	2.756	255	255	255	1.995	8.285	1.995	8.285	7.490	1.252	6.723	1.681	2.697	2.347	1.495	98.616	0.617	2.711	219	800	95.693	1.616	1.570	0.637	0.933
7	0.716	255	255	255	4.533	7.747	4.533	7.747	4.110	4.185	6.975	0.714	1.655	1.432	0.636	78.668	0.532	1.671	518	1027	82.196	0.714	2.251	0.444	0.916
8	3.306	255	255	255	3.373	12.343	3.373	12.343	10.800	2.479	10.815	1.748	3.672	3.027	1.391	100.965	0.356	3.680	365	1287	93.666	1.692	2.177	0.459	0.803
9	2.157	255	255	255	6.435	11.930	6.435	11.930	7.002	5.790	10.840	1.345	2.655	2.254	1.218	90.145	0.553	2.658	779	1606	87.282	1.338	1.850	0.541	0.905
