Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2331_9.12.22_b3_y0.jpg,24,12.177,0.507,2.049,3.611,1.330,0.321,66.767,0.430,0.835,1.529,1204.417,1506.292,60.455,0.365
