Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2091_9.12.22_b1_y0.jpg,43,107.905,2.509,18.159,9.181,2.456,0.858,80.223,0.388,0.844,2.698,1063.628,1561.372,75.745,0.959
