Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2384_9.12.22_b3_y0.jpg,14,8.174,0.584,1.376,2.213,0.739,0.361,86.791,0.614,0.836,0.849,894.571,1786.643,88.928,0.409
