Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2088_9.12.22_b3_Y0.jpg,19,2.825,0.149,0.475,1.154,0.384,0.197,67.534,0.588,0.834,0.430,711.158,1799.263,73.088,0.221
