 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	6.706	255	255	255	3.968	3.265	3.968	3.265	14.679	2.605	0.899	2.689	4.387	3.442	2.481	88.027	0.391	4.389	439	107	92.085	2.672	1.387	0.721	0.853
2	2.500	255	255	255	14.737	3.547	14.737	3.547	9.891	13.966	2.101	1.613	2.765	2.240	1.421	95.566	0.321	2.802	1728	250	99.321	1.604	1.576	0.634	0.849
3	3.930	255	255	255	8.718	3.926	8.718	3.926	11.603	7.328	2.151	2.412	3.378	2.875	1.741	109.935	0.367	3.491	968	256	104.638	1.905	1.652	0.605	0.803
4	7.179	255	255	255	12.627	8.041	12.627	8.041	15.331	11.109	5.605	2.941	4.471	3.586	2.549	67.593	0.384	4.592	1451	1199	76.777	2.724	1.407	0.711	0.869
5	5.832	255	255	255	7.978	9.398	7.978	9.398	13.784	6.655	7.218	2.546	4.126	3.605	2.060	117.677	0.386	4.470	863	860	112.902	2.448	1.750	0.571	0.808
6	5.773	255	255	255	2.264	9.537	2.264	9.537	14.194	0.975	7.269	2.479	4.034	3.199	2.297	98.965	0.360	4.093	239	865	99.810	2.467	1.393	0.718	0.832
7	2.901	255	255	255	15.356	11.770	15.356	11.770	9.927	14.471	10.126	1.748	2.983	2.310	1.599	103.275	0.370	3.016	1809	1205	98.491	1.743	1.444	0.692	0.824
8	7.151	255	255	255	10.338	14.324	10.338	14.324	15.974	9.025	11.824	2.681	4.731	3.862	2.358	79.588	0.352	4.740	1242	1970	86.544	2.655	1.638	0.611	0.861
9	4.503	255	255	255	5.435	13.697	5.435	13.697	12.455	4.328	12.244	2.286	3.378	2.853	2.009	96.460	0.365	3.419	585	1457	98.907	2.125	1.420	0.704	0.863
