Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2088_9.12.22_b2_y0.jpg,20,9.033,0.452,1.520,1.853,0.633,0.320,90.743,0.601,0.850,0.712,700.100,1305.250,89.103,0.355
