 	Area	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.556	2.409	5.055	2.409	5.055	10.618	1.600	2.855	1.651	3.984	3.615	1.605	95.928	0.508	4.043	241	339	99.835	1.640	2.253	0.444	0.947
2	4.581	6.798	5.529	6.798	5.529	10.227	5.912	3.832	1.676	3.933	3.552	1.642	95.013	0.550	3.934	820	922	88.773	1.648	2.163	0.462	0.945
3	2.986	10.750	6.069	10.750	6.069	7.989	10.115	4.480	1.348	3.217	3.025	1.257	99.601	0.588	3.236	1250	532	96.126	1.292	2.407	0.415	0.962
4	0.364	13.720	6.778	13.720	6.778	3.310	13.450	6.199	0.531	1.154	1.151	0.403	102.625	0.417	1.181	1603	736	105.721	0.455	2.857	0.350	0.843
5	3.821	10.313	11.264	10.313	11.264	9.487	9.500	9.390	1.609	3.588	3.380	1.439	102.814	0.533	3.637	1198	1115	99.462	1.461	2.348	0.426	0.957
6	4.976	2.131	11.518	2.131	11.518	10.880	1.238	9.584	1.693	4.278	3.906	1.622	93.398	0.528	4.290	240	1138	94.278	1.683	2.408	0.415	0.955
7	2.788	13.881	11.225	13.881	11.225	8.475	13.298	9.635	1.289	3.226	2.936	1.209	94.992	0.488	3.240	1615	1144	95.370	1.279	2.428	0.412	0.956
8	5.264	5.968	12.426	5.968	12.426	11.032	5.137	10.123	1.693	4.211	3.988	1.681	89.958	0.543	4.231	667	1202	95.597	1.693	2.373	0.421	0.957
