Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2091_9.12.22_b2_y0.jpg,62,107.117,1.728,18.026,6.877,2.023,0.707,92.076,0.379,0.800,2.325,1329.774,1481.403,90.896,0.841
