Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2027_9.12.22_b1_y0.jpg,15,16.647,1.110,2.801,2.644,0.823,0.522,106.609,0.684,0.820,0.925,1412.600,1452.933,105.538,0.556
