 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	2.910	255	255	255	6.110	3.858	6.110	3.858	9.085	5.244	2.185	1.706	2.933	2.360	1.570	93.703	0.443	2.991	677	260	101.342	1.706	1.503	0.665	0.855
2	1.581	255	255	255	2.822	3.540	2.822	3.540	6.343	2.118	2.462	1.328	2.101	1.816	1.109	108.448	0.494	2.170	259	293	106.189	1.198	1.638	0.611	0.864
3	2.837	255	255	255	15.327	6.020	15.327	6.020	9.829	14.353	4.311	1.899	2.916	2.292	1.576	96.169	0.369	2.928	1824	513	95.105	1.689	1.455	0.688	0.806
4	2.822	255	255	255	3.193	8.132	3.193	8.132	8.889	2.403	6.471	1.521	2.924	2.556	1.406	96.387	0.449	2.952	367	1117	80.993	1.468	1.817	0.550	0.864
5	1.389	255	255	255	10.672	7.851	10.672	7.851	6.647	9.975	6.613	1.286	2.126	1.617	1.094	98.864	0.395	2.157	1270	787	99.646	1.264	1.479	0.676	0.787
6	0.773	255	255	255	8.334	8.205	8.334	8.205	5.439	7.924	7.160	0.975	1.782	1.505	0.654	107.193	0.328	1.798	982	853	104.621	0.775	2.302	0.434	0.713
7	1.818	255	255	255	5.790	8.312	5.790	8.312	6.469	5.034	7.193	1.487	2.050	1.721	1.345	91.496	0.546	2.065	681	1100	83.222	1.447	1.279	0.782	0.877
8	1.638	255	255	255	7.684	11.136	7.684	11.136	7.129	7.101	9.723	1.269	2.319	1.766	1.181	99.819	0.405	2.377	877	1157	102.661	1.264	1.496	0.669	0.800
9	0.231	255	255	255	10.041	10.703	10.041	10.703	2.874	9.790	10.319	0.471	0.966	0.799	0.369	97.080	0.352	0.993	1188	1228	103.213	0.452	2.167	0.461	0.753
