 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	5.268	255	255	255	5.564	2.979	5.564	2.979	10.188	4.496	0.874	2.109	3.790	3.378	1.986	84.660	0.638	3.796	668	555	86.827	2.042	1.701	0.588	0.941
2	5.931	255	255	255	9.550	3.522	9.550	3.522	10.953	8.504	1.370	2.067	4.244	3.851	1.961	92.396	0.621	4.246	1132	668	88.185	2.063	1.963	0.509	0.958
3	4.529	255	255	255	2.580	3.422	2.580	3.422	11.008	1.672	1.471	1.782	3.933	3.572	1.614	73.673	0.470	4.052	240	643	75.099	1.740	2.213	0.452	0.920
4	6.538	255	255	255	13.245	4.399	13.245	4.399	11.520	12.185	2.429	2.118	4.378	4.037	2.062	89.883	0.619	4.390	1543	810	85.828	2.083	1.958	0.511	0.955
5	5.103	255	255	255	8.071	8.037	8.071	8.037	9.936	6.992	6.370	2.109	3.731	3.434	1.892	98.411	0.650	3.741	947	758	94.251	1.948	1.815	0.551	0.959
6	5.188	255	255	255	11.254	8.455	11.254	8.455	10.885	10.235	6.739	2.025	4.101	3.656	1.807	95.280	0.550	4.102	1326	802	91.174	1.935	2.024	0.494	0.924
7	5.737	255	255	255	2.711	8.989	2.711	8.989	10.814	1.639	6.958	2.202	3.891	3.619	2.018	99.802	0.616	3.892	335	828	91.608	2.123	1.793	0.558	0.952
8	2.290	255	255	255	5.155	8.067	5.155	8.067	8.420	4.202	7.042	1.832	2.269	2.367	1.232	128.703	0.406	2.559	527	841	119.511	1.378	1.922	0.520	0.868
