Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2089_9.12.22_b2_y0.jpg,15,2.307,0.154,0.388,1.602,0.433,0.244,79.927,0.554,0.793,0.545,910.600,2007.133,90.275,0.307
