Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
B_2383_9.12.22_b1_y0_c.jpg,17,19.219,1.131,3.234,3.274,1.088,0.510,83.938,0.610,0.851,1.286,921.647,1798,95.556,0.550
