Slice,Count,Total Area,Average Size,%Area,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret
L_2023_9.12.22_b4_y1.jpg,43,70.807,1.647,11.916,8.375,1.889,0.724,73.835,0.342,0.836,2.087,1067.605,1477.767,74.292,0.833
L_2093_9.12.22_b4_y0.jpg,61,64.001,1.049,10.770,5.672,1.601,0.583,82.370,0.382,0.826,1.778,1093.967,1564.557,87.754,0.688
