 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	6.013	255	255	255	5.839	4.258	5.839	4.258	11.688	4.678	2.084	2.377	4.109	3.752	2.041	98.349	0.553	4.118	666	249	93.845	2.181	1.838	0.544	0.908
2	5.208	255	255	255	10.348	4.396	10.348	4.396	10.480	9.280	2.159	2.025	4.025	3.626	1.829	82.875	0.596	4.033	1223	739	86.431	1.942	1.983	0.504	0.927
3	5.165	255	255	255	2.901	5.887	2.901	5.887	10.518	1.833	4.100	2.243	3.515	3.278	2.006	79.919	0.587	3.694	282	910	71.647	2.243	1.634	0.612	0.897
4	6.093	255	255	255	14.461	7.167	14.461	7.167	11.606	13.071	5.389	2.678	3.833	3.658	2.121	116.722	0.568	4.043	1617	663	114.974	2.259	1.725	0.580	0.925
5	1.166	255	255	255	5.887	7.696	5.887	7.696	6.213	5.297	6.770	1.088	2.109	1.924	0.772	98.213	0.380	2.110	683	809	91.591	0.974	2.492	0.401	0.746
6	3.638	255	255	255	9.050	8.202	9.050	8.202	8.532	8.059	6.820	1.833	2.987	2.781	1.666	77.511	0.628	3.090	1043	1172	74.609	1.833	1.670	0.599	0.920
7	5.778	255	255	255	2.699	11.263	2.699	11.263	11.722	1.682	9.197	2.167	4.117	3.801	1.936	87.761	0.528	4.144	282	1591	83.506	2.161	1.964	0.509	0.902
8	3.589	255	255	255	6.853	11.034	6.853	11.034	8.912	5.950	9.707	1.833	3.096	2.778	1.645	99.743	0.568	3.113	789	1161	97.259	1.798	1.689	0.592	0.880
9	4.802	255	255	255	10.891	11.785	10.891	11.785	9.847	9.925	10.042	1.866	3.766	3.504	1.745	94.760	0.622	3.776	1281	1200	95.723	1.865	2.009	0.498	0.947
