 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	4.355	255	255	255	8.521	3.765	8.521	3.765	10.049	7.664	1.361	1.655	4.050	3.550	1.562	89.529	0.542	4.055	1007	644	87.387	1.639	2.272	0.440	0.938
2	3.156	255	255	255	13.127	3.635	13.127	3.635	9.008	12.403	1.370	1.395	3.689	3.116	1.290	81.937	0.489	3.740	1531	602	80.559	1.354	2.417	0.414	0.902
3	3.534	255	255	255	6.233	3.638	6.233	3.638	9.552	5.613	1.958	1.303	3.933	3.616	1.244	88.644	0.487	3.946	715	701	85.358	1.298	2.907	0.344	0.927
4	5.056	255	255	255	2.481	3.984	2.481	3.984	11.513	1.580	2.067	1.681	4.429	4.008	1.606	95.820	0.479	4.476	277	246	98.313	1.681	2.495	0.401	0.946
5	3.475	255	255	255	12.487	7.800	12.487	7.800	9.337	11.765	6.042	1.403	3.916	3.540	1.250	82.097	0.501	3.961	1445	1185	81.337	1.261	2.832	0.353	0.920
6	2.546	255	255	255	9.154	9.107	9.154	9.107	7.757	8.462	7.244	1.378	3.134	2.641	1.227	96.086	0.532	3.142	1092	862	93.987	1.305	2.152	0.465	0.908
7	5.340	255	255	255	5.872	10.096	5.872	10.096	11.077	4.832	7.697	2.101	4.176	3.858	1.762	105.164	0.547	4.361	583	917	108.191	1.790	2.190	0.457	0.935
8	2.094	255	255	255	2.161	9.607	2.161	9.607	7.192	1.605	8.328	1.059	2.899	2.581	1.033	86.383	0.509	2.909	256	1336	85.360	1.049	2.499	0.400	0.920
