 	Area	Mean	Min	Max	X	Y	XM	YM	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	3.461	255	255	255	9.528	2.984	9.528	2.984	9.853	8.469	1.506	2.151	2.929	2.496	1.766	94.558	0.448	3.028	1125	180	104.727	2.076	1.414	0.707	0.813
2	3.949	255	255	255	5.718	3.356	5.718	3.356	10.403	4.795	1.690	1.891	3.665	3.334	1.508	104.182	0.459	3.720	641	202	99.844	1.736	2.210	0.452	0.845
3	3.560	255	255	255	2.443	3.629	2.443	3.629	9.191	1.540	1.967	1.824	2.996	2.678	1.693	98.235	0.530	3.041	239	237	109.781	1.810	1.582	0.632	0.861
4	5.049	255	255	255	13.554	4.867	13.554	4.867	11.305	12.326	3.021	2.335	3.674	3.190	2.016	90.644	0.496	3.679	1638	800	87.001	2.293	1.582	0.632	0.864
5	5.433	255	255	255	5.694	8.556	5.694	8.556	11.485	4.703	6.351	2.192	3.958	3.523	1.964	87.510	0.518	3.972	645	759	96.047	2.178	1.794	0.557	0.876
6	0.816	255	255	255	8.688	7.991	8.688	7.991	4.353	8.159	7.155	1.063	1.473	1.183	0.879	102.357	0.542	1.473	1018	1031	88.373	0.944	1.345	0.743	0.838
7	6.697	255	255	255	3.078	9.271	3.078	9.271	12.675	1.900	7.322	2.460	4.243	3.910	2.181	98.952	0.524	4.323	294	875	101.049	2.433	1.793	0.558	0.885
8	6.303	255	255	255	12.374	9.250	12.374	9.250	12.257	11.029	7.330	2.644	3.925	3.429	2.341	79.483	0.527	3.964	1439	1345	76.198	2.609	1.465	0.683	0.873
